"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Monteiro R.; Nascimento M.; Lima K.; Cardoso V.; Almeida J.; Costa W.; Valente-Amaral A.; Teixeira B.; Santos-Barbosa L.; Shirakura V.; Bastos G.","Monteiro, Rayan Fidel Martins (58917023300); Nascimento, Marcos Vinícius Lebrego (60116722000); Lima, Klinsmann Thiago (57223985544); Cardoso, Valdina Solimar Lopes (58916808600); Almeida, José Ramon Gama (59459818500); Costa, Wellington Junior Taisho Nagahama (59460058400); Valente-Amaral, Anderson (58917876300); Teixeira, Bruno Eduardo Godinho (60116661400); Santos-Barbosa, Ludmila (60116690100); Shirakura, Vinicius Teles (60116722100); Bastos, Gilmara de Nazareth Tavares (24464061900)","58917023300; 60116722000; 57223985544; 58916808600; 59459818500; 59460058400; 58917876300; 60116661400; 60116690100; 60116722100; 24464061900","Acute or Chronic β-Caryophyllene Systemic Administration in Healthy Adult Male Mice Does Not Modulate Anxiety-Like Extinction Behavior Induced by Subsequent Re-Exposure to 3D Maze","2025","Fundamental and Clinical Pharmacology","39","6","e70049","","","","2","10.1111/fcp.70049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017185623&doi=10.1111%2ffcp.70049&partnerID=40&md5=6dd9a5253d4983b6d22dc696088cf3c0","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105017185623"
"Bastos A.C.; Gomes M.F.; Pinheiro W.B.S.; Botelho A.D.S.; Batista R.J.D.R.; Amarante C.B.D.; Rezende T.M.B.; Silva Y.C.D.; Antonio A.D.S.; Pereira H.M.G.; Veiga Júnior V.F.D.; Khayat A.S.; Yamada E.S.; Bastos G.D.N.T.","Bastos, Aline Costa (59927067700); Gomes, Maurício Ferreira (58119737400); Pinheiro, W.B.S. (59926258000); Botelho, Anderson de Santana (57197807443); Batista, Raimundo Junior da Rocha (57197814075); Amarante, Cristine Bastos do (37110611000); Rezende, Taia Maria Berto (9939452800); Silva, Yasmin Cunha da (59926393800); Antonio, Ananda da Silva (57202950757); Pereira, Henrique Marcelo Gualberto (8785951600); Veiga Júnior, Valdir Florêncio da (35568245600); Khayat, André Salim (7006620024); Yamada, Elizabeth S. (7202999208); Bastos, Gilmara de Nazareth Tavares (24464061900)","59927067700; 58119737400; 59926258000; 57197807443; 57197814075; 37110611000; 9939452800; 59926393800; 57202950757; 8785951600; 35568245600; 7006620024; 7202999208; 24464061900","Montrichardia linifera (Arruda) Schott promotes accelerated wound healing in vitro: a promising healing","2025","Frontiers in Pharmacology","16","","1512570","","","","1","10.3389/fphar.2025.1512570","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007165765&doi=10.3389%2ffphar.2025.1512570&partnerID=40&md5=a1fde768f1eb1dae98c673c8e5535428","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007165765"
"Costa W.J.T.N.; Coelho L.P.D.F.; Tembra A.L.; Monteiro R.F.M.; Almeida J.R.G.; Lima K.T.; Botelho A.D.S.; Batista R.J.D.R.; Freitas J.J.D.S.; Pinheiro W.B.D.S.; Oliveira F.R.T.; Oliveira K.R.H.M.; Lima A.B.D.; Amarante C.B.D.; Bastos G.D.N.T.","Costa, Wellington Junior Taisho Nagahama (59460058400); Coelho, Leticia Prazeres de Farias (59460058500); Tembra, Alan Luz (59459818400); Monteiro, Rayan Fidel Martins (58917023300); Almeida, Jose Ramon Gama (59459818500); Lima, Klinsmann Thiago (57223985544); Botelho, Anderson de Santana (57197807443); Batista, Raimundo Junior da Rocha (57197814075); Freitas, Jofre Jacob da Silva (7103205872); Pinheiro, Wandson Braamcamp de Souza (57201457242); Oliveira, Fabiola Raquel Tenorio (57214136088); Oliveira, Karen Renata Herculano Matos (26321749600); Lima, Anderson Bentes de (57220119204); Amarante, Cristine Bastos do (37110611000); Bastos, Gilmara de Nazareth Tavares (24464061900)","59460058400; 59460058500; 59459818400; 58917023300; 59459818500; 57223985544; 57197807443; 57197814075; 7103205872; 57201457242; 57214136088; 26321749600; 57220119204; 37110611000; 24464061900","Chemical characterization, assessment of acute oral toxicity, and antinociceptive potential of the methanolic extract of Montrichardia linifera (Arruda) Schott leaves from Brazil","2024","Frontiers in Pharmacology","15","","1475157","","","","0","10.3389/fphar.2024.1475157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211188113&doi=10.3389%2ffphar.2024.1475157&partnerID=40&md5=50b04891f2e157df7ad97723e6784e2d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85211188113"
"Bastos G.N.T.; Santos A.R.S.; Ferreira V.M.M.; Costa A.M.R.; Bispo C.I.; Silveira A.J.A.; Do Nascimento J.L.M.","Bastos, G.N.T. (24464061900); Santos, A.R.S. (35510393700); Ferreira, V.M.M. (7102726670); Costa, A.M.R. (57202829457); Bispo, C.I. (10039239400); Silveira, A.J.A. (10043975600); Do Nascimento, J.L.M. (7004473713)","24464061900; 35510393700; 7102726670; 57202829457; 10039239400; 10043975600; 7004473713","Antinociceptive effect of the aqueous extract obtained from roots of Physalis angulata L. on mice","2006","Journal of Ethnopharmacology","103","2","","241","245","4","76","10.1016/j.jep.2005.08.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144520853&doi=10.1016%2fj.jep.2005.08.008&partnerID=40&md5=af72cc8606840bf6460b3159e9b9fc38","Article","Final","","Scopus","2-s2.0-29144520853"
"Ferreira L.M.D.M.C.; Bandeira E.D.S.; Gomes M.F.; Lynch D.G.; Bastos G.N.T.; Silva-Júnior J.O.C.; Ribeiro-Costa R.M.","Ferreira, Lindalva Maria de Meneses Costa (57652375000); Bandeira, Elanne de Sousa (58119737300); Gomes, Maurício Ferreira (58119737400); Lynch, Desireé Gyles (58119959100); Bastos, Gilmara Nazareth Tavares (24464061900); Silva-Júnior, José Otávio Carréra (59157776000); Ribeiro-Costa, Roseane Maria (24366871500)","57652375000; 58119737300; 58119737400; 58119959100; 24464061900; 59157776000; 24366871500","Polyacrylamide Hydrogel Containing Calendula Extract as a Wound Healing Bandage: In Vivo Test","2023","International Journal of Molecular Sciences","24","4","3806","","","","28","10.3390/ijms24043806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149005754&doi=10.3390%2fijms24043806&partnerID=40&md5=ba52f4ef3ce057ce559bb952fedbaebf","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149005754"
"Passos M.F.; Dias D.R.C.; Bastos G.N.T.; Jardini A.L.; Benatti A.C.B.; Dias C.G.B.T.; Maciel Filho R.","Passos, M.F. (37561944900); Dias, D.R.C. (57139877700); Bastos, G.N.T. (24464061900); Jardini, A.L. (6508085010); Benatti, A.C.B. (57140500500); Dias, C.G.B.T. (36453525500); Maciel Filho, R. (7003732915)","37561944900; 57139877700; 24464061900; 6508085010; 57140500500; 36453525500; 7003732915","pHEMA hydrogels: Synthesis, kinetics and in vitro tests","2016","Journal of Thermal Analysis and Calorimetry","125","1","","361","368","7","73","10.1007/s10973-016-5329-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959147424&doi=10.1007%2fs10973-016-5329-6&partnerID=40&md5=f62376e562591525bbeec5db27e15992","Article","Final","","Scopus","2-s2.0-84959147424"
"Cardoso V.S.L.; Valente-Amaral A.; Monteiro R.F.M.; Meira C.L.S.; de Meira N.S.; da Silva M.N.; Pinheiro J.D.J.V.; Bastos G.D.N.T.; Felício J.S.; Yamada E.S.","Cardoso, Váldina Solimar Lopes (58916808600); Valente-Amaral, Anderson (58917876300); Monteiro, Rayan Fidel Martins (58917023300); Meira, Clarina Loius Silva (57793157700); de Meira, Natália Silva (58918297400); da Silva, Milton Nascimento (8919049600); Pinheiro, João de Jesus Viana (37064377700); Bastos, Gilmara de Nazareth Tavares (24464061900); Felício, João Soares (6701708794); Yamada, Elizabeth Sumi (7202999208)","58916808600; 58917876300; 58917023300; 57793157700; 58918297400; 8919049600; 37064377700; 24464061900; 6701708794; 7202999208","Aqueous extract of Swietenia macrophylla leaf exerts an anti-inflammatory effect in a murine model of Parkinson’s disease induced by 6-OHDA","2024","Frontiers in Neuroscience","18","","1351718","","","","7","10.3389/fnins.2024.1351718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186568393&doi=10.3389%2ffnins.2024.1351718&partnerID=40&md5=76dcf22e886a037a112f57412136b33f","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85186568393"
"Mota A.S.; De Lima A.B.; Albuquerque T.L.F.; Silveira T.S.; Do Nascimento J.L.M.; Da Silva J.K.R.; Ribeiro A.F.; Maia J.G.S.; Bastos G.N.T.","Mota, Amanda S. (56640804800); De Lima, Anderson B. (25924813800); Albuquerque, Thayana Lucy F. (56641248900); Silveira, Tiago S. (56641002400); Do Nascimento, José Luiz M. (7004473713); Da Silva, Joyce Kelly R. (23026681100); Ribeiro, Alcy F. (55910258500); Maia, José Guilherme S. (15130100700); Bastos, Gilmara N. T. (24464061900)","56640804800; 25924813800; 56641248900; 56641002400; 7004473713; 23026681100; 55910258500; 15130100700; 24464061900","Antinociceptive activity and toxicity evaluation of the fatty oil from Plukenetia polyadenia mull. arg. (euphorbiaceae)","2015","Molecules","20","5","","7925","7939","14","13","10.3390/molecules20057925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929193137&doi=10.3390%2fmolecules20057925&partnerID=40&md5=18fb1484d37fbb4cafca3a561e7d77d2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84929193137"
"Gabriel L.P.; Benatti A.C.B.; Jardini A.L.; Bastos G.N.T.; Kharmandayan P.; Dias C.G.B.T.; Filho R.M.","Gabriel, Laís P. (56180502200); Benatti, Ana Carolina B. (57140500500); Jardini, André L. (6508085010); Bastos, Gilmara N. T. (24464061900); Kharmandayan, Paulo (6507552484); Dias, Carmen G. B.T. (36453525500); Filho, Rubens Maciel (7003732915)","56180502200; 57140500500; 6508085010; 24464061900; 6507552484; 36453525500; 7003732915","Synthesis and characterization of bio-based polyurethane for tissue engineering applications","2016","Chemical Engineering Transactions","49","","","349","354","5","4","10.3303/CET1649059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969560295&doi=10.3303%2fCET1649059&partnerID=40&md5=caadfedc05504b64f1c1990050b8ea4d","Article","Final","","Scopus","2-s2.0-84969560295"
"Sousa R.; Jouin J.; Masson O.; Remondiere F.; Lemarchand A.; Colas M.; Thomas P.; Lameira J.; Bastos G.N.T.; Lima A.B.; Nascimento J.L.M.; Anicete-Santos M.; Monteiro W.R.; Alves C.N.","Sousa, Robson (57198011985); Jouin, Jenny (6602295400); Masson, Olivier (7004196800); Remondiere, Fabien (14036271200); Lemarchand, Alex (57216771072); Colas, Maggy (35197860000); Thomas, Philippe (35459892700); Lameira, Jerônimo (13608594000); Bastos, Gilmara N. T. (24464061900); Lima, Anderson B. (57225112597); Nascimento, José L. M. (7004473713); Anicete-Santos, Marcos (8546426800); Monteiro, Waldinei R. (15751338200); Alves, Cláudio N. (55599343100)","57198011985; 6602295400; 7004196800; 14036271200; 57216771072; 35197860000; 35459892700; 13608594000; 24464061900; 57225112597; 7004473713; 8546426800; 15751338200; 55599343100","Structure and analgesic properties of layered double hydroxides intercalated with low amounts of ibuprofen","2017","Journal of the American Ceramic Society","100","6","","2712","2721","9","9","10.1111/jace.14763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016414173&doi=10.1111%2fjace.14763&partnerID=40&md5=e72fb717dbe36ff21418c34812b95687","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85016414173"
