"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Mendes F.D.C.C.D.S.; de Almeida M.N.F.; Felício A.P.G.; Fadel A.C.; Silva D.D.J.; Borralho T.G.; da Silva R.P.; Bento-Torres J.; Vasconcelos P.F.D.C.; Perry V.H.; Ramos E.M.L.S.; Picanço-Diniz C.W.; Sosthenes M.C.K.","Mendes, Fabíola de Carvalho Chaves de Siqueira (55929494700); de Almeida, Marina Negrão Frota (55929625700); Felício, André Pinheiro Gurgel (55929644000); Fadel, Ana Carla (55929647900); Silva, Diego de Jesus (57212429362); Borralho, Thaíssa Gomes (55929639200); da Silva, Rodrigo Perez (55929562400); Bento-Torres, João (15045895500); Vasconcelos, Pedro Fernando da Costa (35602021900); Perry, Victor Hugh (7101787946); Ramos, Edson Marcos Leal Soares (36772151500); Picanço-Diniz, Cristovam Wanderley (6701676103); Sosthenes, Marcia Consentino Kronka (55224737400)","55929494700; 55929625700; 55929644000; 55929647900; 57212429362; 55929639200; 55929562400; 15045895500; 35602021900; 7101787946; 36772151500; 6701676103; 55224737400","Enriched environment and masticatory activity rehabilitation recover spatial memory decline in aged mice","2013","BMC Neuroscience","14","","63","","","","26","10.1186/1471-2202-14-63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879436992&doi=10.1186%2f1471-2202-14-63&partnerID=40&md5=239649a595ed6b0b92580a26c530b5b3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84879436992"
"Lins N.; Mourão L.; Trévia N.; Passos A.; Farias J.A.; Assunção J.; Quintairos A.; Bento-Torres J.; Consentino Kronka Sosthenes M.; Diniz J.A.P.; Vasconcelos P.F.D.C.; Picanço-Diniz C.W.","Lins, Nara (23135379700); Mourão, Luiz (57192397445); Trévia, Nonata (15046089800); Passos, Aline (15045215000); Farias, José Augusto (15044333400); Assunção, Jarila (15043560800); Quintairos, Amanda (15045737000); Bento-Torres, João (15045895500); Consentino Kronka Sosthenes, Marcia (55224737400); Diniz, José Antonio Picanço (7005040559); Vasconcelos, Pedro Fernando Da Costa (35602021900); Picanço-Diniz, Cristovam Wanderley (6701676103)","23135379700; 57192397445; 15046089800; 15045215000; 15044333400; 15043560800; 15045737000; 15045895500; 55224737400; 7005040559; 35602021900; 6701676103","Virus infections on prion diseased mice exacerbate inflammatory microglial response","2016","Oxidative Medicine and Cellular Longevity","2016","","3974648","","","","8","10.1155/2016/3974648","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006086333&doi=10.1155%2f2016%2f3974648&partnerID=40&md5=d1c091519481b0ea026e9f8c6b2d8094","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85006086333"
"Sá-Pereira I.; Roodselaar J.; Couch Y.; Consentino Kronka Sosthenes M.; Evans M.C.; Anthony D.C.; Stolp H.B.","Sá-Pereira, Inês (55014546500); Roodselaar, Jay (57195491683); Couch, Yvonne (36929949400); Consentino Kronka Sosthenes, Marcia (55224737400); Evans, Matthew C. (7404538456); Anthony, Daniel C. (7102866439); Stolp, Helen B. (10043667400)","55014546500; 57195491683; 36929949400; 55224737400; 7404538456; 7102866439; 10043667400","Hepatic acute phase response protects the brain from focal inflammation during postnatal window of susceptibility","2018","Brain, Behavior, and Immunity","69","","","486","498","12","7","10.1016/j.bbi.2018.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041001088&doi=10.1016%2fj.bbi.2018.01.008&partnerID=40&md5=df5ac560ccfffd27ff0de7fe9216c677","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85041001088"
"Grisolia D.F.; Ogawa K.; Motoyama A.A.; Kronka M.C.; Carneiro Jr. J.T.; Duro C.C.; Watanabe I.","Grisolia, D.F. (15769193100); Ogawa, K. (35430614800); Motoyama, A.A. (6701647565); Kronka, M.C. (55224737400); Carneiro Jr., J.T. (57210020060); Duro, C.C. (15769046400); Watanabe, Ii-Sei (7402438410)","15769193100; 35430614800; 6701647565; 55224737400; 57210020060; 15769046400; 7402438410","Ultrastructure of the myelinated and unmyelinated nerve fibers of the tongue mucosa of albinus rat (Wistar) with aging","2006","International Journal of Morphology","24","3","","407","412","5","1","10.4067/S0717-95022006000400018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846286053&doi=10.4067%2fS0717-95022006000400018&partnerID=40&md5=d430c2d506a4e2f50835c920e47a99f9","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-33846286053"
"Céspedes I.C.; Watanabe I.-S.; Pereira da Silva M.C.; Júnior B.; Gonçalves K.J.; Kronka M.C.; Lopes R.A.; Semprini M.","Céspedes, Isabel Cristina (15767005100); Watanabe, I.-S. (7402438410); Pereira da Silva, Marcelo Cavenaghi (25721884800); Júnior, B. (7102200099); Gonçalves, Keith Jimmy (15767399700); Kronka, Marcia Consentino (55224737400); Lopes, Ruberval Armando (7101855163); Semprini, Marisa (6701879042)","15767005100; 7402438410; 25721884800; 7102200099; 15767399700; 55224737400; 7101855163; 6701879042","Fine structure of the 7 postnatal days Calomys callosus palatine salivary glands","2002","Annals of Anatomy","184","4","","347","351","4","3","10.1016/S0940-9602(02)80053-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036327406&doi=10.1016%2fS0940-9602%2802%2980053-X&partnerID=40&md5=920bfadd7d1df8b891277d32c030367d","Article","Final","","Scopus","2-s2.0-0036327406"
"Cury D.P.; Dias F.J.; Sosthenes M.C.K.; Dos Santos Haemmerle C.A.; Ogawa K.; Da Silva M.C.P.; Mardegan Issa J.P.; Iyomasa M.M.; Watanabe I.-S.","Cury, Diego Pulzatto (55428418100); Dias, Fernando José (36520789900); Sosthenes, Marcia Consentino Kronka (55224737400); Dos Santos Haemmerle, Carlos Alexandre (55471892300); Ogawa, Koichi (35430614800); Da Silva, Marcelo Cavenaghi Pereira (25721884800); Mardegan Issa, João Paulo (15769292700); Iyomasa, Mamie Mizusaki (8055305000); Watanabe, Ii-Sei (7402438410)","55428418100; 36520789900; 55224737400; 55471892300; 35430614800; 25721884800; 15769292700; 8055305000; 7402438410","Morphometric, quantitative, and three-dimensional analysis of the heart muscle fibers of old rats: Transmission electron microscopy and high-resolution scanning electron microscopy methods","2013","Microscopy Research and Technique","76","2","","184","195","11","23","10.1002/jemt.22151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873093362&doi=10.1002%2fjemt.22151&partnerID=40&md5=05add69f638420b9d7b2baecf519df8e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84873093362"
"Siqueira Mendes F.D.C.C.D.; Paixão L.T.V.B.; Diniz D.G.; Anthony D.C.; Brites D.; Diniz C.W.P.; Sosthenes M.C.K.","Siqueira Mendes, Fabíola de Carvalho Chaves de (57223139927); Paixão, Luisa Taynah Vasconcelos Barbosa (57223133261); Diniz, Daniel Guerreiro (36195579100); Anthony, Daniel Clive (7102866439); Brites, Dora (7004026610); Diniz, Cristovam Wanderley Picanço (6701676103); Sosthenes, Marcia Consentino Kronka (55224737400)","57223139927; 57223133261; 36195579100; 7102866439; 7004026610; 6701676103; 55224737400","Sedentary Life and Reduced Mastication Impair Spatial Learning and Memory and Differentially Affect Dentate Gyrus Astrocyte Subtypes in the Aged Mice","2021","Frontiers in Neuroscience","15","","632216","","","","10","10.3389/fnins.2021.632216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104964511&doi=10.3389%2ffnins.2021.632216&partnerID=40&md5=21fc00e714e48e64a51f42c8ad418674","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85104964511"
"Siqueira Mendes F.D.C.C.D.; Sosthenes M.C.K.","Siqueira Mendes, Fabíola de Carvalho Chaves de (57223139927); Sosthenes, Marcia Consentino Kronka (55224737400)","57223139927; 55224737400","Introduction of a model for the modification of masticatory activity to investigate induced neural and behavioral alterations in mice","2024","MethodsX","12","","102701","","","","3","10.1016/j.mex.2024.102701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190344309&doi=10.1016%2fj.mex.2024.102701&partnerID=40&md5=f26d870d38a5d01b2b74d56e912c3d3f","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85190344309"
"Diniz D.G.; Fôro C.A.R.; Turiel M.C.P.; Sosthenes M.C.K.; Demachki S.; Gomes G.F.; Rego C.M.D.; Magalhães M.C.; Pinho B.G.; Ramos J.P.; Casseb S.M.M.; Brito M.V.; da Silva E.V.P.; Nunes M.R.T.; Diniz J.A.P.; Cunningham C.; Perry V.H.; Vasconcelos P.F.C.; Diniz C.W.P.","Diniz, Daniel Guerreiro (36195579100); Fôro, César Augusto Raiol (36195517600); Turiel, Maíra C Pereira (37018938000); Sosthenes, Marcia CK (55224737400); Demachki, Sâmia (9338057000); Gomes, Giovanni Freitas (57203462445); Rego, Carla M Damasceno (37018652700); Magalhães, Marina Cutrim (55542217000); Pinho, Brunno Gomes (55542195100); Ramos, Juliana Pastana (55541541500); Casseb, Samir M Moraes (24437414900); Brito, Maysa de Vasconcelos (55542758800); da Silva, Eliana Vieira Pinto (25227483900); Nunes, Marcio Roberto Teixeira (57914155800); Diniz, José Antonio Picanço (7005040559); Cunningham, Colm (7201736265); Perry, Victor Hugh (7101787946); Vasconcelos, Pedro F Costa (35602021900); Diniz, Cristovam W Picanço (6701676103)","36195579100; 36195517600; 37018938000; 55224737400; 9338057000; 57203462445; 37018652700; 55542217000; 55542195100; 55541541500; 24437414900; 55542758800; 25227483900; 57914155800; 7005040559; 7201736265; 7101787946; 35602021900; 6701676103","Environmental influences on antibody-enhanced dengue disease outcomes","2012","Memorias do Instituto Oswaldo Cruz","107","8","","1021","1029","8","6","10.1590/S0074-02762012000800010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871741502&doi=10.1590%2fS0074-02762012000800010&partnerID=40&md5=aac68bd4720dd891cde1f36bd432df5d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84871741502"
"de Lima-da-Silva E.C.S.; Chagas C.K.S.; Ferreira M.K.M.; Sosthenes M.C.K.; Souza-Rodrigues R.D.; Lima R.R.","de Lima-da-Silva, Emanuelly Camilly Soares (60417284400); Chagas, Cristian Kallahan Silva (59413838100); Ferreira, Maria Karolina Martins (57207766408); Sosthenes, Marcia Consentino Kronka (55224737400); Souza-Rodrigues, Renata Duarte (23494043000); Lima, Rafael Rodrigues (23493064500)","60417284400; 59413838100; 57207766408; 55224737400; 23494043000; 23493064500","Masticatory deficit and cognitive decline in humans: a critical and quantitative analysis of the scientific literature","2026","Odontology","","","","","","","0","10.1007/s10266-026-01353-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105031168751&doi=10.1007%2fs10266-026-01353-z&partnerID=40&md5=319d0c9756a9cfda9270f135bb2afc4c","Review","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105031168751"
"Vasconcelos B.C.B.; Vieira J.A.; Silva G.O.; Fernandes T.N.; Rocha L.C.; Viana A.P.; Serique C.D.S.; Filho C.S.; Bringel R.A.R.; Teixeira F.F.D.L.; Ferreira M.S.; Casseb S.M.M.; Carvalho V.L.; de Melo K.F.L.; de Castro P.H.G.; Araújo S.C.; Diniz J.A.P.; Demachki S.; Anaissi A.K.M.; Sosthenes M.C.K.; da Costa Vasconcelos  P.F.; Anthony D.C.; Diniz C.W.P.; Diniz D.G.","Vasconcelos, Barbara Cristina Baldez (56803582800); Vieira, Juliana Almeida (56803254000); Silva, Geane Oliveira (56803229300); Fernandes, Taiany Nogueira (56702115600); Rocha, Luciano Chaves (56803296900); Viana, André Pereira (56803394700); Serique, Cássio Diego Sá (56803782100); Filho, Carlos Santos (11339194800); Bringel, Raissa Aires Ribeiro (56803751300); Teixeira, Francisco Fernando Dacier Lobato (56803344700); Ferreira, Milene Silveira (55201483900); Casseb, Samir Mansour Moraes (24437414900); Carvalho, Valéria Lima (24830548400); de Melo, Karla Fabiane Lopes (56803756400); de Castro, Paulo Henrique Gomes (36349228700); Araújo, Sanderson Corrêa (56803409100); Diniz, José Antonio Picanço (7005040559); Demachki, Samia (9338057000); Anaissi, Ana Karyssa Mendes (56803954600); Sosthenes, Marcia Consentino Kronka (55224737400); da Costa Vasconcelos , Pedro Fernando (35602021900); Anthony, Daniel Clive (7102866439); Diniz, Cristovam Wanderley Picanço (6701676103); Diniz, Daniel Guerreiro (36195579100)","56803582800; 56803254000; 56803229300; 56702115600; 56803296900; 56803394700; 56803782100; 11339194800; 56803751300; 56803344700; 55201483900; 24437414900; 24830548400; 56803756400; 36349228700; 56803409100; 7005040559; 9338057000; 56803954600; 55224737400; 35602021900; 7102866439; 6701676103; 36195579100","Antibody-enhanced dengue disease generates a marked CNS inflammatory response in the black-tufted marmoset Callithrix penicillata","2016","Neuropathology","36","1","","3","16","13","9","10.1111/neup.12229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955684278&doi=10.1111%2fneup.12229&partnerID=40&md5=f3ce540dd72a28e0f4aa14fdc96960c6","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84955684278"
"Diniz D.G.; Oliveira M.A.; Lima C.M.; Fôro C.A.R.; Sosthenes M.C.K.; Bento-Torres J.; Costa Vasconcelos P.F.; Anthony D.C.; Diniz C.W.P.","Diniz, Daniel Guerreiro (36195579100); Oliveira, Marcus Augusto (56260324600); Lima, Camila Mendes (56441100600); Fôro, César Augusto Raiol (36195517600); Sosthenes, Marcia Consentino Kronka (55224737400); Bento-Torres, João (15045895500); Costa Vasconcelos, Pedro Fernando (35602021900); Anthony, Daniel Clive (7102866439); Diniz, Cristovam Wanderley Picanço (6701676103)","36195579100; 56260324600; 56441100600; 36195517600; 55224737400; 15045895500; 35602021900; 7102866439; 6701676103","Age, environment, object recognition and morphological diversity of GFAP-immunolabeled astrocytes","2016","Behavioral and Brain Functions","12","1","28","","","","50","10.1186/s12993-016-0111-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990852398&doi=10.1186%2fs12993-016-0111-2&partnerID=40&md5=905602fd44cec0ed90155cfac8f09866","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84990852398"
"da Rocha E.G.; Freire M.A.M.; Bahia C.P.; Pereira A.; Sosthenes M.C.K.; Silveira L.C.L.; Elston G.N.; Picanço-Diniz C.W.","da Rocha, E.G. (55224690100); Freire, M.A.M. (57193482124); Bahia, C.P. (6505851168); Pereira, A. (56962776600); Sosthenes, M.C.K. (55224737400); Silveira, L.C.L. (35577484500); Elston, G.N. (7004202444); Picanço-Diniz, C.W. (6701676103)","55224690100; 57193482124; 6505851168; 56962776600; 55224737400; 35577484500; 7004202444; 6701676103","Dendritic structure varies as a function of eccentricity in V1: A quantitative study of NADPH diaphorase neurons in the diurnal South American rodent agouti, Dasyprocta prymnolopha","2012","Neuroscience","216","","","94","102","8","11","10.1016/j.neuroscience.2012.04.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862024875&doi=10.1016%2fj.neuroscience.2012.04.042&partnerID=40&md5=572baecc6eb65d7c8a7fff2c81a0d75c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84862024875"
"Diniz D.G.; Foro C.A.R.; Sosthenes M.C.K.; Torres J.B.; Da Costa Vasconcelos P.F.; Wanderley C.; Diniz P.","Diniz, Daniel Guerreiro (36195579100); Foro, César Augusto Raiol (36195517600); Sosthenes, Marcia Consentino Kronka (55224737400); Torres, João Bento (15045895500); Da Costa Vasconcelos, Pedro Fernando (35602021900); Wanderley, Cristovam (55996270700); Diniz, Picanço (6701676103)","36195579100; 36195517600; 55224737400; 15045895500; 35602021900; 55996270700; 6701676103","Aging, environmental enrichment, object recognition and astrocyte plasticity in dentate gyrus","2012","Astrocytes: Structure, Functions and Role in Disease","","","","91","108","17","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892012049&partnerID=40&md5=016a6790fe31831c53d6a80f7d7cca69","Book chapter","Final","","Scopus","2-s2.0-84892012049"
"Kronka M.C.; Watanabe I.-S.; Pereira Da Silva M.C.; König B., Jr.","Kronka, Marcia Consentino (55224737400); Watanabe, Ii-Sei (7402438410); Pereira Da Silva, Marcelo Cavenaghi (25721884800); König, Bruno (7102200099)","55224737400; 7402438410; 25721884800; 7102200099","Corrosion casts of young rabbit palatine mucosa angioarchitecture","2000","Annals of Anatomy","182","6","","529","531","2","8","10.1016/S0940-9602(00)80097-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033709580&doi=10.1016%2fS0940-9602%2800%2980097-7&partnerID=40&md5=22cd306d981375ace57251208c623728","Article","Final","","Scopus","2-s2.0-0033709580"
"Jardim N.Y.V.; Bento-Torres N.V.O.; Costa V.O.; Carvalho J.P.R.; Pontes H.T.S.; Tomás A.M.; Sosthenes M.C.K.; Erickson K.I.; Bento-Torres J.; Diniz C.W.P.","Jardim, Naina Yuki Vieira (57193724285); Bento-Torres, Natáli Valim Oliver (35324084800); Costa, Victor Oliveira (57189035797); Carvalho, Josilayne Patricia Ramos (57222241595); Pontes, Helen Tatiane Santos (57222240898); Tomás, Alessandra Mendonça (56645993400); Sosthenes, Marcia Consentino Kronka (55224737400); Erickson, Kirk I. (7101770339); Bento-Torres, João (15045895500); Diniz, Cristovam Wanderley Picanço (6701676103)","57193724285; 35324084800; 57189035797; 57222241595; 57222240898; 56645993400; 55224737400; 7101770339; 15045895500; 6701676103","Dual-Task Exercise to Improve Cognition and Functional Capacity of Healthy Older Adults","2021","Frontiers in Aging Neuroscience","13","","589299","","","","75","10.3389/fnagi.2021.589299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102012326&doi=10.3389%2ffnagi.2021.589299&partnerID=40&md5=820311687f8285fd19e46b008e23324d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85102012326"
"de Leão E.R.L.P.; de Souza D.N.C.; de Moura L.V.B.; da Silveira Júnior A.M.; dos Santos A.L.G.; Diniz D.G.; Diniz C.W.P.; Sosthenes M.C.K.","de Leão, Ellen Rose Leandro Ponce (57219946103); de Souza, Dilza Nazaré Colares (57219949386); de Moura, Larissa Victória Barra (58375979300); da Silveira Júnior, Antonio Morais (57219946086); dos Santos, Alinne Lorrany Gomes (57219950410); Diniz, Daniel Guerreiro (36195579100); Diniz, Cristovam Wanderley Picanço (6701676103); Sosthenes, Marcia Consentino Kronka (55224737400)","57219946103; 57219949386; 58375979300; 57219946086; 57219950410; 36195579100; 6701676103; 55224737400","Lateral septum microglial changes and behavioral abnormalities of mice exposed to valproic acid during the prenatal period","2021","Journal of Chemical Neuroanatomy","111","","101875","","","","4","10.1016/j.jchemneu.2020.101875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096238194&doi=10.1016%2fj.jchemneu.2020.101875&partnerID=40&md5=1df7f26e0bec9da0dddb40c11358a081","Article","Final","","Scopus","2-s2.0-85096238194"
"Costa L.R.; Watanabe I.S.; Kronka M.C.; Silva M.C.","Costa, Luciane R R S (57202770281); Watanabe, Ii-Sei (7402438410); Kronka, Márcia C (55224737400); Silva, Marcelo C P (25721884800)","57202770281; 7402438410; 55224737400; 25721884800","Structure and microstructure of coronary dentin in non-erupted human deciduous incisor teeth.","2002","Brazilian dental journal","13","3","","170","174","4","5","10.1590/S0103-64402002000300005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036364642&doi=10.1590%2fS0103-64402002000300005&partnerID=40&md5=4d5a5a097926a7e1e29d57f489136475","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-0036364642"
"Watanabe I.-S.; Dias F.J.; Mardegan Issa J.P.; Dos Santos Haemmerle C.A.; Cury D.P.; Takada S.H.; Sosthenes M.C.K.; Pereira Da Silva M.C.; Campos L.M.G.; Nogueira M.I.; Iyomasa M.M.","Watanabe, Ii-Sei (7402438410); Dias, Fernando José (36520789900); Mardegan Issa, João Paulo (15769292700); Dos Santos Haemmerle, Carlos Alexandre (55471892300); Cury, Diego Pulzatto (55428418100); Takada, Silvia Honda (56400211800); Sosthenes, Marcia Consentino Kronka (55224737400); Pereira Da Silva, Marcelo Cavenaghi (25721884800); Campos, Leila M. G. (55479761900); Nogueira, Maria Inês (7102536026); Iyomasa, Mamie Mizusaki (8055305000)","7402438410; 36520789900; 15769292700; 55471892300; 55428418100; 56400211800; 55224737400; 25721884800; 55479761900; 7102536026; 8055305000","Immunohistochemistry and ultrastructural characteristics of nerve endings in the oral mucosa of rat","2013","Journal of Electron Microscopy","62","2","","259","270","11","6","10.1093/jmicro/dfs068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876066330&doi=10.1093%2fjmicro%2fdfs068&partnerID=40&md5=f10f2aa5b387932036fdee866265bc86","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84876066330"
