"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Lameira A.P.; Gawryszewski L.G.; Pereira A., Jr.","Lameira, Allan Pablo (16039732800); Gawryszewski, Luiz de Gonzaga (6602639311); Pereira, Antônio (56962776600)","16039732800; 6602639311; 56962776600","Mirror neurons; [Neurônios espelho]","2006","Psicologia USP","17","4","","123","133","10","10","10.1590/S0103-65642006000400007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953473498&doi=10.1590%2fS0103-65642006000400007&partnerID=40&md5=a494918eaa69174d9d0d36b5c31a7d33","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-77953473498"
"Cardoso G.T.M.; Gomes-Leal W.; Franco E.C.S.; Pereira A., Jr.; Gomes F.L.; Brino A.L.F.; Lima S.M.A.","Cardoso, Giuliana T. M. (57214805495); Gomes-Leal, Walace (8760628300); Franco, Edna C. S. (7103162358); Pereira, Antonio (56962776600); Gomes, Francinaldo L. (15768969700); Brino, Ana Leda F. (51763207100); Lima, Silene M. A. (8253293100)","57214805495; 8760628300; 7103162358; 56962776600; 15768969700; 51763207100; 8253293100","Compensatory Hippocampal Neurogenesis in the Absence of Cognitive Impairment Following Experimental Hippocampectomy in Adult Rats","2021","Frontiers in Cellular Neuroscience","15","","709291","","","","3","10.3389/fncel.2021.709291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114989278&doi=10.3389%2ffncel.2021.709291&partnerID=40&md5=f2b1261e6d18290d805b7334606f6837","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85114989278"
"Fonseca S.S.S.D.; Rodrigues T.V.P.; Pinheiro W.B.D.S.; Teixeira E.B.; dos Santos K.I.P.; da Silva M.G.D.O.P.; de Sousa A.M.; do Vale D.M.C.; Pinho J.D.; Araújo T.M.T.; Khayat A.S.; Pereira A.","Fonseca, Susanne Suely Santos da (57478096900); Rodrigues, Thaíssa Vitória Portal (58997511700); Pinheiro, Wandson Braamcamp de Souza (57201457242); Teixeira, Eliel Barbosa (57218952420); dos Santos, Kyouk Isabel Portilho (57260951600); da Silva, Marcelli Geisse de Oliveira Prata (58535973300); de Sousa, Amanda Marques (57733002600); do Vale, Débora Monteiro Carneiro (58997511800); Pinho, Jaqueline Diniz (55804769400); Araújo, Taíssa Maíra Thomaz (52263194900); Khayat, André Salim (7006620024); Pereira, Antonio (56962776600)","57478096900; 58997511700; 57201457242; 57218952420; 57260951600; 58535973300; 57733002600; 58997511800; 55804769400; 52263194900; 7006620024; 56962776600","The effect of 1-deoxynojirimycin isolated from logging residue of Bagassa guianensis on an in vitro cancer model","2024","Frontiers in Chemical Engineering","6","","1342755","","","","6","10.3389/fceng.2024.1342755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191029311&doi=10.3389%2ffceng.2024.1342755&partnerID=40&md5=61b867081303f7e479edfb5985832db6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85191029311"
"Guedes R.C.A.; Araújo M.D.G.R.D.; Verçosa T.C.; Bion F.M.; de Sá A.L.; Pereira A., Jr; Abadie-Guedes R.","Guedes, Rubem Carlos Araújo (7103388671); Araújo, Maria das Graças Rodrigues de (57215787155); Verçosa, Taciana Cristovam (58349606500); Bion, Francisca Martins (35606892500); de Sá, Andrea Lima (57189232865); Pereira, Antônio (56962776600); Abadie-Guedes, Ricardo (15730147500)","7103388671; 57215787155; 58349606500; 35606892500; 57189232865; 56962776600; 15730147500","Evidence of an inverse correlation between serotonergic activity and spreading depression propagation in the rat cortex","2017","Brain Research","1672","","","29","34","5","28","10.1016/j.brainres.2017.07.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026434398&doi=10.1016%2fj.brainres.2017.07.011&partnerID=40&md5=0f08d655105be961cb332f20015d4449","Article","Final","","Scopus","2-s2.0-85026434398"
"Freire M.A.M.; Tourinho S.C.; Guimarães J.S.; Oliveira J.L.F.; Picanço-Diniz C.W.; Gomes-Leal W.; Pereira Jr. A.","Freire, Marco Aurélio M. (57193482124); Tourinho, Suzane C. (55973128500); Guimarães, Joanilson S. (8103722600); Oliveira, Jorge Luiz F. (36096914000); Picanço-Diniz, Cristovam W. (6701676103); Gomes-Leal, Walace (8760628300); Pereira Jr., Antonio (56962776600)","57193482124; 55973128500; 8103722600; 36096914000; 6701676103; 8760628300; 56962776600","Histochemical characterization, distribution and morphometric analysis of NADPH diaphorase neurons in the spinal cord of the agouti","2008","Frontiers in Neuroanatomy","2","MAY","2","","","","8","10.3389/neuro.05.002.2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76449093871&doi=10.3389%2fneuro.05.002.2008&partnerID=40&md5=2322161714cf1c6c77a0884d61b204dd","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-76449093871"
"Caldas I.F.R.; Garotti M.F.; Shiramizu V.K.M.; Pereira A.","Caldas, Ivete F.R. (56106211700); Garotti, Marilice F. (6505835043); Shiramizu, Victor K.M. (55735140900); Pereira, Antonio (56962776600)","56106211700; 6505835043; 55735140900; 56962776600","The socio-communicative development of preterm infants is resistant to the negative effects of parity on maternal responsiveness","2018","Frontiers in Psychology","9","FEB","43","","","","12","10.3389/fpsyg.2018.00043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041730950&doi=10.3389%2ffpsyg.2018.00043&partnerID=40&md5=7917353ecf01cdbd164a65f1fdfa8daa","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85041730950"
"Elston G.N.; Elston A.; Freire M.A.M.; Gomes Leal W.; Dias I.A.; Pereira Jr. A.; Silveira L.C.L.; Picanço Diniz C.W.","Elston, Guy N. (7004202444); Elston, Alejandra (8521638300); Freire, Marco Aurelio (57193482124); Gomes Leal, Wallace (8760628300); Dias, Ivanira Amaral (15623184500); Pereira Jr., Antonio (56962776600); Silveira, Luiz Carlos L. (35577484500); Picanço Diniz, Cristovam W. (6701676103)","7004202444; 8521638300; 57193482124; 8760628300; 15623184500; 56962776600; 35577484500; 6701676103","Specialization of pyramidal cell structure in the visual areas V1, V2 and V3 of the South American rodent, Dasyprocta primnolopha","2006","Brain Research","1106","1","","99","110","11","34","10.1016/j.brainres.2006.05.100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746661552&doi=10.1016%2fj.brainres.2006.05.100&partnerID=40&md5=4c01dca7a6d2be1f322246d27bab7b5c","Article","Final","","Scopus","2-s2.0-33746661552"
"Freire M.A.M.; Franca J.G.; Picanco-Diniz C.W.; Manger P.R.; Kaas J.H.; Pereira A.","Freire, Marco Aurelio M. (57193482124); Franca, João G. (7005735149); Picanco-Diniz, Cristovam W. (6701676103); Manger, Paul R. (7003480638); Kaas, Jon H. (7103403830); Pereira, Antonio (56962776600)","57193482124; 7005735149; 6701676103; 7003480638; 7103403830; 56962776600","Organization of Somatosensory Cortex in the South American Rodent Paca (Cuniculus paca)","2024","Brain, Behavior and Evolution","98","6","","275","289","14","1","10.1159/000534469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185843902&doi=10.1159%2f000534469&partnerID=40&md5=9b15d9c61f7c6519a447accff7df1cb5","Article","Final","","Scopus","2-s2.0-85185843902"
"Santiago L.F.; Rocha E.G.; Freire M.A.M.; Dias I.A.; Lent R.; Houzel J.C.; Picanço-Diniz C.W.; Pereira Jr. A.; Franca J.G.","Santiago, L.F. (15623838900); Rocha, E.G. (15623652100); Freire, M.A.M. (57193482124); Dias, I.A. (15623184500); Lent, R. (55245100400); Houzel, J.C. (6508375191); Picanço-Diniz, C.W. (6701676103); Pereira Jr., Antonio (56962776600); Franca, J.G. (7005735149)","15623838900; 15623652100; 57193482124; 15623184500; 55245100400; 6508375191; 6701676103; 56962776600; 7005735149","The organizational variability of the rodent somatosensory cortex","2007","Reviews in the Neurosciences","18","3-4","","283","294","11","28","10.1515/REVNEURO.2007.18.3-4.283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749022854&doi=10.1515%2fREVNEURO.2007.18.3-4.283&partnerID=40&md5=9ac6d5157691bd74d5545cb22c418914","Review","Final","","Scopus","2-s2.0-37749022854"
"Santos S.F.; De Oliveira H.L.; Yamada E.S.; Neves B.C.; Pereira A., Jr.","Santos, Susanne Fonseca (57209969594); De Oliveira, Hadassa Loth (57209985262); Yamada, Elizabeth Sumi (7202999208); Neves, Bianca Cruz (7007056906); Pereira, Antonio (56962776600)","57209969594; 57209985262; 7202999208; 7007056906; 56962776600","The gut and Parkinson's disease - A bidirectional pathway","2019","Frontiers in Neurology","10","JUN","574","","","","127","10.3389/fneur.2019.00574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069147429&doi=10.3389%2ffneur.2019.00574&partnerID=40&md5=7d05dd7894d3a6ff2ec566efe9fc0fef","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85069147429"
