"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ataide B.J.D.A.; Kauffmann N.; Mendes N.D.S.F.; Torres M.L.M.; dos Anjos L.M.; Passos A.D.C.F.; de Moraes S.A.S.; Batista E.D.J.O.; Herculano A.M.; Oliveira K.R.H.M.","Ataide, Brenda Jaqueline de Azevedo (57219436950); Kauffmann, Nayara (57196355861); Mendes, Nívia de Souza Franco (57219443296); Torres, Marjorie Lujan Marques (57219437274); dos Anjos, Larissa Medeiros (57205585984); Passos, Adelaide da Conceição Fonseca (57196356505); de Moraes, Suellen Alessandra Soares (55783002300); Batista, Evander de Jesus Oliveira (54899242700); Herculano, Anderson Manoel (8230111200); Oliveira, Karen Renata Herculano Matos (26321749600)","57219436950; 57196355861; 57219443296; 57219437274; 57205585984; 57196356505; 55783002300; 54899242700; 8230111200; 26321749600","Melatonin Prevents Brain Damage and Neurocognitive Impairment Induced by Plasmodium Berghei ANKA Infection in Murine Model of Cerebral Malaria","2020","Frontiers in Cellular and Infection Microbiology","10","","541624","","","","15","10.3389/fcimb.2020.541624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092730108&doi=10.3389%2ffcimb.2020.541624&partnerID=40&md5=52ea716a57d935915cdd6cddd67e0441","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85092730108"
"Brasil A.; Rocha F.A.D.F.; Gomes B.D.; Oliveira K.R.M.; de Carvalho T.S.; Batista E.D.J.O.; Borges R.D.S.; Kremers J.; Herculano A.M.","Brasil, Alódia (55971897700); Rocha, Fernando Allan de Farias (16231200100); Gomes, Bruno Duarte (15022279700); Oliveira, Karen Renata M. (26321749600); de Carvalho, Tayana Silva (56884170500); Batista, Evander de Jesus O. (54899242700); Borges, Rosivaldo dos Santos (7005086504); Kremers, Jan (57203054867); Herculano, Anderson Manoel (8230111200)","55971897700; 16231200100; 15022279700; 26321749600; 56884170500; 54899242700; 7005086504; 57203054867; 8230111200","Diet enriched with the Amazon fruit açaí (Euterpe oleracea) prevents electrophysiological deficits and oxidative stress induced by methyl-mercury in the rat retina","2017","Nutritional Neuroscience","20","5","","265","272","7","17","10.1080/1028415X.2015.1119378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978532266&doi=10.1080%2f1028415X.2015.1119378&partnerID=40&md5=d8f2b2a2890889f4edabc0059b782db8","Article","Final","","Scopus","2-s2.0-84978532266"
"Furtado K.C.Y.O.; da Costa C.A.; Ferreira L.S.C.; Martins L.C.; Linhares A.C.; Ishikawa E.A.Y.; Batista E.J.O.; Sousa M.S.","Furtado, Karen Cristini Yumi Ogawa (55734416000); da Costa, Carlos Araújo (25627542600); Ferreira, Louise de Souza Canto (55735058000); Martins, Luisa Carício (55666994000); Linhares, Alexandre da Costa (7006072861); Ishikawa, Edna Aoba Yassui (7102282902); Batista, Evander de Jesus Oliveira (54899242700); Sousa, Maisa Silva de Sousa (36097636800)","55734416000; 25627542600; 55735058000; 55666994000; 7006072861; 7102282902; 54899242700; 36097636800","Occurrence of strongyloidiasis among patients with HTLV-1/2 seen at the outpatient clinic of the Núcleo de medicina Tropical, Belém, state of Pará, Brazil","2013","Revista da Sociedade Brasileira de Medicina Tropical","46","2","","241","243","2","15","10.1590/0037-8682-981-2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877971426&doi=10.1590%2f0037-8682-981-2013&partnerID=40&md5=8f8a1841bc2b3767fb60030708e7e882","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84877971426"
"Maximino C.; Lima M.G.; Batista E.D.J.O.; Oliveira K.R.H.M.; Herculano A.M.","Maximino, Caio (24776595300); Lima, Monica Gomes (24461827200); Batista, Evander de Jesus Oliveira (54899242700); Oliveira, Karen Renata Herculano Matos (26321749600); Herculano, Anderson Manoel (8230111200)","24776595300; 24461827200; 54899242700; 26321749600; 8230111200","Interaction between 5-HT1B receptors and nitric oxide in zebrafish responses to novelty","2015","Neuroscience Letters","588","1","","54","56","2","19","10.1016/j.neulet.2014.12.049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937107550&doi=10.1016%2fj.neulet.2014.12.049&partnerID=40&md5=3f092b495f646246277dcd2a86be034e","Article","Final","","Scopus","2-s2.0-84937107550"
"Maximino C.; Lima M.G.; Oliveira K.R.M.; Batista E.D.J.O.; Herculano A.M.","Maximino, Caio (24776595300); Lima, Monica Gomes (24461827200); Oliveira, Karen Renata Matos (26321749600); Batista, Evander de Jesus Oliveira (54899242700); Herculano, Anderson Manoel (8230111200)","24776595300; 24461827200; 26321749600; 54899242700; 8230111200",""" Limbic associative"" and "" autonomic"" amygdala in teleosts: A review of the evidence","2013","Journal of Chemical Neuroanatomy","48-49","","","1","13","12","68","10.1016/j.jchemneu.2012.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875522477&doi=10.1016%2fj.jchemneu.2012.10.001&partnerID=40&md5=256efaa234b72c696394692882e77b02","Review","Final","","Scopus","2-s2.0-84875522477"
"Lima M.G.; Maximino C.; Matos Oliveira K.R.; Brasil A.; Crespo-Lopez M.E.; Batista E.D.J.O.; Rocha F.A.D.F.; Picanço-Diniz D.L.W.; Herculano A.M.","Lima, Monica Gomes (24461827200); Maximino, Caio (24776595300); Matos Oliveira, Karen Renata (26321749600); Brasil, Alódia (55971897700); Crespo-Lopez, Maria Elena (8230111500); Batista, Evander De Jesus Oliveira (54899242700); Rocha, Fernando Allan De Farias (16231200100); Picanço-Diniz, Domingos Luiz Wanderley (6603596431); Herculano, Anderson Manoel (8230111200)","24461827200; 24776595300; 26321749600; 55971897700; 8230111500; 54899242700; 16231200100; 6603596431; 8230111200","Erratum: Nitric oxide as a regulatory molecule in the processing of the visual stimulus (Nitric Oxide - Biology and Chemistry (2014) 36 (44-50))","2014","Nitric Oxide - Biology and Chemistry","38","1","","37","","","0","10.1016/j.niox.2014.02.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896446678&doi=10.1016%2fj.niox.2014.02.008&partnerID=40&md5=157f48a7be4a46915a23f3c000c2ee8c","Erratum","Final","","Scopus","2-s2.0-84896446678"
"Queiroz J.H.M.D.; Bahia G.M.D.C.; Corrêa M.G.; Gomes R.D.C.; Lobão T.A.; Aires E.M.S.; Batista E.D.J.O.; Bragança G.M.; Monteiro M.C.; Bahia C.P.","Queiroz, Jeffeson Hildo Medeiros de (60230077800); Bahia, Gabriel Mesquita da Conceição (60035169400); Corrêa, Marcio Gonçalves (57202423898); Gomes, Rebeca da Costa (60035194600); Lobão, Thais Alves (58613942200); Aires, Erica Miranda Sanches (60022857200); Batista, Evander de Jesus Oliveira (54899242700); Bragança, Gláucia Mota (57196235382); Monteiro, Marta Chagas (35552167300); Bahia, Carlomagno Pacheco (6505851168)","60230077800; 60035169400; 57202423898; 60035194600; 58613942200; 60022857200; 54899242700; 57196235382; 35552167300; 6505851168","Connectomic Mapping of Chronic Musculoskeletal Pain: Neural Circuitries Identified Through a Systematic Review and ALE Meta-Analysis","2026","Neural Plasticity","2026","1","5301861","","","","0","10.1155/np/5301861","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105038473614&doi=10.1155%2fnp%2f5301861&partnerID=40&md5=83c12ca2cf4f9a5c265bb0cb08be439d","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105038473614"
"Pinheiro E.F.; Costa N.S.S.D.; Martins M.L.; Saito G.A.; Assad N.; Cardoso P.B.; Batista E.D.J.O.; Moraes S.A.S.D.; Passos A.D.C.F.; Leão L.K.R.; Gouveia A., Jr.; Oliveira K.R.H.M.; Herculano A.M.","Pinheiro, Emerson Feio (58185912700); Costa, Norma Simone Santos da (59925554100); Martins, Milena Letícia (58926231400); Saito, Geovanna Ayami (58590528600); Assad, Nadyme (57211667252); Cardoso, Patrick Bruno (57216070257); Batista, Evander de Jesus Oliveira (54899242700); Moraes, Suellen Alessandra Soares de (59454644600); Passos, Adelaide da Conceição Fonseca (57196356505); Leão, Luana Ketlen Reis (49863477800); Gouveia, Amauri (8238330700); Oliveira, Karen Renata Herculano Matos (26321749600); Herculano, Anderson Manoel (8230111200)","58185912700; 59925554100; 58926231400; 58590528600; 57211667252; 57216070257; 54899242700; 59454644600; 57196356505; 49863477800; 8238330700; 26321749600; 8230111200","Ascorbic Acid Prevents Efavirenz-Induced Anxiety-Like Behavior and Brain Oxidative Stress in Zebrafish","2025","Oxidative Medicine and Cellular Longevity","2025","1","8867221","","","","0","10.1155/omcl/8867221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007104294&doi=10.1155%2fomcl%2f8867221&partnerID=40&md5=b67286d96bcf59605b454da0e5f4e072","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105007104294"
"Maciel A.; Martins M.L.; De Paula D.R.; França M.S.; Leão L.K.R.; de Moraes S.A.S.; Borges R.S.; Batista E.J.O.; Passos A.C.F.; Oliveira K.R.H.M.; Herculano A.M.","Maciel, Analú (57210892776); Martins, Milena Letícia (58926231400); De Paula, Diego Rodrigues (57210898935); França, Martha Souza (57222982570); Leão, Luana Ketlen Reis (49863477800); de Moraes, Suellen Alessandra Soares (55783002300); Borges, Rosivaldo Dos Santos (7005086504); Batista, Evander de Jesus Oliveira (54899242700); Passos, Adelaide Conceição Fonseca (57196356505); Oliveira, Karen Renata Herculano Matos (26321749600); Herculano, Anderson Manoel (8230111200)","57210892776; 58926231400; 57210898935; 57222982570; 49863477800; 55783002300; 7005086504; 54899242700; 57196356505; 26321749600; 8230111200","Treatment with Conditioned Medium from Tenocytes Primary Cell Cultures Accelerates Histological and Functional Recovery of Achilles Tendon in Tenotomized Mice","2024","Muscles, Ligaments and Tendons Journal","14","1","","5","11","6","4","10.32098/mltj.01.2024.01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187182484&doi=10.32098%2fmltj.01.2024.01&partnerID=40&md5=099ed45a12813f607794dea500a7866b","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85187182484"
"Souza M.; Moraes S.A.S.; de Paula D.R.; Maciel A.A.; Batista E.J.O.; Silva D.G.F.; Bahia C.P.; Oliveira K.R.H.M.; Herculano A.M.","Souza, M. (57193407369); Moraes, S.A.S. (59454644600); de Paula, D.R. (57210898935); Maciel, A.A. (57210892776); Batista, E.J.O. (54899242700); Silva, D.G.F. (57210891426); Bahia, C.P. (6505851168); Oliveira, K.R.H.M. (26321749600); Herculano, A.M. (8230111200)","57193407369; 59454644600; 57210898935; 57210892776; 54899242700; 57210891426; 6505851168; 26321749600; 8230111200","Local treatment with ascorbic acid accelerates recovery of post-sutured achilles tendon in male wistar rats","2019","Brazilian Journal of Medical and Biological Research","52","9","e8290","","","","12","10.1590/1414-431x20198290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071758879&doi=10.1590%2f1414-431x20198290&partnerID=40&md5=543a0463a0f605dfa632672dc49fd6e8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85071758879"
