"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Campos Í.S.L.; Campos Y.S.; Páez H.A.; Saraiva A.D.R.; Gouveia A.","Campos, Ítalo Sérgio Lopes (57198887691); Campos, Yan Sobral (57198885804); Páez, Hector Andrés (58265269200); Saraiva, Alam dos Reis (56242404300); Gouveia, Amauri (8238330700)","57198887691; 57198885804; 58265269200; 56242404300; 8238330700","Morfofunctional parameters in judo's fight","2017","Motricidade","13","3","","1","3","2","1","10.6063/motricidade.10817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037349637&doi=10.6063%2fmotricidade.10817&partnerID=40&md5=985111167718b29ab66283582f3ac212","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85037349637"
"Santos B.R.D.; Santos R.C.D.; Dias C.A.G.D.M.; Maximino C.; Gouveia A.","Santos, Bruno Rodrigues Dos (57211113873); Santos, Raissa Cruz Dos (57211113716); Dias, Claudio Alberto Gellis De Mattos (36109816200); Maximino, Caio (24776595300); Gouveia, Amauri (8238330700)","57211113873; 57211113716; 36109816200; 24776595300; 8238330700","White Environment Can Be Used as an Aversive Stimulus in Zebrafish Inhibitory Avoidance Learning","2019","Zebrafish","16","5","","443","450","7","7","10.1089/zeb.2019.1743","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072687393&doi=10.1089%2fzeb.2019.1743&partnerID=40&md5=011137324d78801fa65c979c98cc06f1","Article","Final","","Scopus","2-s2.0-85072687393"
"Walsh-Monteiro A.; Morato S.; Uribe F.A.R.; Gouveia A., Jr.; Pedroso J.S.","Walsh-Monteiro, A. (55631743900); Morato, S. (7004200749); Uribe, F.A.R. (57217862114); Gouveia, A. (8238330700); Pedroso, J.S. (60082694900)","55631743900; 7004200749; 57217862114; 8238330700; 60082694900","Effects of ayahuasca in preclinical studies with animals: a systematic review","2025","Brazilian Journal of Medical and Biological Research","58","","e14687","","","","0","10.1590/1414-431X2025e14687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105014906378&doi=10.1590%2f1414-431X2025e14687&partnerID=40&md5=f3c226a2616d915c255cea725fffd962","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014906378"
"Sarmiento L.F.; Ríos-Flórez J.A.; Paez-Ardila H.A.; Lima de Sousa P.S.; Olivera-La Rosa A.; Oliveira da Silva A.M.H.; Gouveia A., Jr.","Sarmiento, Luis Felipe (57211641666); Ríos-Flórez, Jorge Alexander (57193367344); Paez-Ardila, Hector Andres (57194260681); Lima de Sousa, Pêssi Socorro (58186089100); Olivera-La Rosa, Antonio (56080403000); Oliveira da Silva, Anderson Manoel Herculano (58185752900); Gouveia, Amauri (8238330700)","57211641666; 57193367344; 57194260681; 58186089100; 56080403000; 58185752900; 8238330700","Pharmacological Modulation of Temporal Discounting: A Systematic Review","2023","Healthcare (Switzerland)","11","7","1046","","","","6","10.3390/healthcare11071046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152707696&doi=10.3390%2fhealthcare11071046&partnerID=40&md5=d768bdbdb66e61c17fb48fc6e00afc35","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85152707696"
"Buenhombre J.; Daza-Cardona E.A.; Sousa P.; Gouveia A., Jr.","Buenhombre, Jhon (57288111600); Daza-Cardona, Erika Alexandra (57287029500); Sousa, Pêssi (57287924000); Gouveia, Amauri (8238330700)","57288111600; 57287029500; 57287924000; 8238330700","Different influences of anxiety models, environmental enrichment, standard conditions and intraspecies variation (sex, personality and strain) on stress and quality of life in adult and juvenile zebrafish: A systematic review","2021","Neuroscience and Biobehavioral Reviews","131","","","765","791","26","20","10.1016/j.neubiorev.2021.09.047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116556025&doi=10.1016%2fj.neubiorev.2021.09.047&partnerID=40&md5=45dc1068882d1f58c1596ad5be7bb02c","Review","Final","","Scopus","2-s2.0-85116556025"
"Magno L.D.P.; Fontes A.; Gonçalves B.M.N.; Gouveia A., Jr.","Magno, Lílian Danielle Paiva (56967887300); Fontes, Aldo (56967783900); Gonçalves, Beatriz Maria Necy (56967771400); Gouveia, Amauri (8238330700)","56967887300; 56967783900; 56967771400; 8238330700","Reprint of »pharmacological study of the light/dark preference test in zebrafish (Danio rerio): Waterborne administration»","2015","Pharmacology Biochemistry and Behavior","139","","","141","148","7","8","10.1016/j.pbb.2015.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949532039&doi=10.1016%2fj.pbb.2015.11.001&partnerID=40&md5=036c58bc31e8cfe446f6405fea57ef80","Article","Final","","Scopus","2-s2.0-84949532039"
"Garrido De Paula H.M.; Gouveia Jr. A.; Vinícius De Almeida M.; Hoshino K.","Garrido De Paula, Hugo Medeiros (6603162334); Gouveia Jr., Amauri (8238330700); Vinícius De Almeida, Marcos (8238330800); Hoshino, Katsumasa (56216382600)","6603162334; 8238330700; 8238330800; 56216382600","Anxiety levels and wild running susceptibility in rats: Assessment with elevated plus maze test and predator odor exposure","2005","Behavioural Processes","68","2","","135","144","9","15","10.1016/j.beproc.2004.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15744374042&doi=10.1016%2fj.beproc.2004.12.003&partnerID=40&md5=63b5438c2585e77f5afef46622e828f4","Article","Final","","Scopus","2-s2.0-15744374042"
"Almeida Silva A.C.; Gouveia A., Jr.; Brito T.M.D.","Almeida Silva, Ana Clara (57467280600); Gouveia, Amauri (8238330700); Brito, Thiago Marques de (58102836000)","57467280600; 8238330700; 58102836000","Exposure effects of species bloodfin (Aphyocharax anisitsi) and jewel tetras (Hyphessobrycon eques) in different anxiety experimental models.","2021","Psychology and Neuroscience","14","2","","121","131","10","1","10.1037/pne0000253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118359085&doi=10.1037%2fpne0000253&partnerID=40&md5=add1a7bfcfd9f456d80a8eba741f7bad","Article","Final","","Scopus","2-s2.0-85118359085"
"Maximino C.; Gouveia Jr. A.","Maximino, Caio (24776595300); Gouveia Jr., Amauri (8238330700)","24776595300; 8238330700","A cladistic and comparative analysis of kinematic components of the fast-start of fishes, with a note on body size constraints (Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology DOI: 10.1007/s00359-008-0366-7)","2008","Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology","194","12","","1077","","","0","10.1007/s00359-008-0381-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56649091200&doi=10.1007%2fs00359-008-0381-8&partnerID=40&md5=c5768492fa96a6caefa7f41ee5cd66fe","Erratum","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-56649091200"
"Walsh-Monteiro A.; de Carvalho A.C.C.; Carvalho A.G.V.L.; Sarmiento L.F.; Gouveia A.","Walsh-Monteiro, André (55631743900); de Carvalho, Ana C. C. (35618864100); Carvalho, Angela G. V. L. (57224809165); Sarmiento, Luis F. (57211641666); Gouveia, Amauri (8238330700)","55631743900; 35618864100; 57224809165; 57211641666; 8238330700","Effects of Re-Exposure to Plus Maze With Ramp in Guppies: Habituation and Sexual Differences","2021","Psychology and Neuroscience","14","2","","145","155","10","4","10.1037/pne0000250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108325716&doi=10.1037%2fpne0000250&partnerID=40&md5=4e2f5c174b20436053d2660d3a5eb937","Article","Final","","Scopus","2-s2.0-85108325716"
