"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Cartágenes S.D.C.; da Silveira C.C.S.D.M.; Pinheiro B.G.; Fernandes L.M.P.; Farias S.V.; Kobayashi N.H.C.; de Souza P.H.F.S.; Prado A.F.D.; Ferreira M.K.M.; Lima R.R.; de Oliveira E.H.C.; de Luna F.C.F.; Burbano R.M.R.; Fontes-Júnior E.A.; Maia C.D.S.F.","Cartágenes, Sabrina de Carvalho (57201556487); da Silveira, Cinthia Cristina Sousa de Menezes (57191883960); Pinheiro, Bruno Gonçalves (36724096900); Fernandes, Luanna Melo Pereira (56076106200); Farias, Sarah Viana (57853888700); Kobayashi, Natália Harumi Correa (57854168900); de Souza, Pablo Henrique Franco Santos (57962134700); Prado, Alejandro Ferraz do (56717430800); Ferreira, Maria Karolina Martins (57207766408); Lima, Rafael Rodrigues (23493064500); de Oliveira, Edivaldo Herculano Correa (57191110649); de Luna, Francisco Canindé Ferreira (57801739100); Burbano, Rommel Mário Rodríguez (35199598100); Fontes-Júnior, Enéas Andrade (56512370400); Maia, Cristiane do Socorro Ferraz (54978285700)","57201556487; 57191883960; 36724096900; 56076106200; 57853888700; 57854168900; 57962134700; 56717430800; 57207766408; 23493064500; 57191110649; 57801739100; 35199598100; 56512370400; 54978285700","“K-Powder” Exposure during Adolescence Elicits Psychiatric Disturbances Associated with Oxidative Stress in Female Rats","2022","Pharmaceuticals","15","11","1373","","","","6","10.3390/ph15111373","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141800258&doi=10.3390%2fph15111373&partnerID=40&md5=7dade88e9330016b9c50d98dc5b438b5","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85141800258"
"de Moraes F.C.A.; Pasqualotto E.; Chavez M.P.; Ferreira R.O.M.; De Castria T.B.; Burbano R.M.R.","de Moraes, Francisco Cezar Aquino (58133871000); Pasqualotto, Eric (58175744700); Chavez, Matheus Pedrotti (58514731200); Ferreira, Rafael Oliva Morgado (58515400600); De Castria, Tiago Biachi (56023647500); Burbano, Rommel Mario Rodríguez (35199598100)","58133871000; 58175744700; 58514731200; 58515400600; 56023647500; 35199598100","Efficacy and safety of Zolbetuximab plus chemotherapy for advanced CLDN18.2-positive gastric or gastro-oesophageal adenocarcinoma: a meta-analysis of randomized clinical trials","2024","BMC Cancer","24","1","240","","","","27","10.1186/s12885-024-11980-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185680971&doi=10.1186%2fs12885-024-11980-w&partnerID=40&md5=be0aba1f0ae3fef709a24855aa4ec706","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85185680971"
"Pereira E.E.B.; Modesto A.A.C.; Fernandes B.M.; Burbano R.M.R.; Assumpção P.P.; Fernandes M.R.; Guerreiro J.F.; Santos S.E.B.D.; Santos N.P.C.D.","Pereira, Esdras E. B. (57198443255); Modesto, Antônio A. C. (57195317558); Fernandes, Bruno M. (57547767500); Burbano, Rommel M. R. (35199598100); Assumpção, Paulo P. (9246684500); Fernandes, Marianne R. (55895351400); Guerreiro, João F. (7004031976); Santos, Sidney E. B. dos (7102756289); Santos, Ney P. C. dos (8431946600)","57198443255; 57195317558; 57547767500; 35199598100; 9246684500; 55895351400; 7004031976; 7102756289; 8431946600","Association between Polymorphism of Genes IL-1A, NFKB1, PAR1, TP53, and UCP2 and Susceptibility to Non-Small Cell Lung Cancer in the Brazilian Amazon","2023","Genes","14","2","461","","","","6","10.3390/genes14020461","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148863565&doi=10.3390%2fgenes14020461&partnerID=40&md5=4fc8842963fa1c3ba3e9767b09932317","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85148863565"
"Moraes F.C.A.D.; Rodrigues Sobreira L.E.; Cavalcanti Souza M.E.; Burbano R.M.R.","Moraes, Francisco Cezar Aquino de (58133871000); Rodrigues Sobreira, Luis Eduardo (59177028100); Cavalcanti Souza, Maria Eduarda (58730704000); Burbano, Rommel Mario Rodríguez (35199598100)","58133871000; 59177028100; 58730704000; 35199598100","The role of CLDN18.2 in gastric cancer prognosis: a systematic review and meta-analysis","2024","Biomarkers","29","8","","528","538","10","15","10.1080/1354750X.2024.2422965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210028063&doi=10.1080%2f1354750X.2024.2422965&partnerID=40&md5=3368fd15d38ad8fc9dcc6f1400fdcf3a","Article","Final","","Scopus","2-s2.0-85210028063"
"de Moraes F.C.A.; Pasqualotto E.; de Oliveira Rodrigues A.L.S.; Burbano R.M.R.","de Moraes, Francisco Cezar Aquino (58133871000); Pasqualotto, Eric (58175744700); de Oliveira Rodrigues, Anna Luíza Soares (58726549800); Burbano, Rommel Mario Rodríguez (35199598100)","58133871000; 58175744700; 58726549800; 35199598100","Racial/ethnic differences in survival and treatment response with PD-1/PD-L1 inhibitors in resectable non-small cell lung cancer: a meta-analysis of randomized controlled trials","2025","European Journal of Clinical Pharmacology","81","1","","139","150","11","8","10.1007/s00228-024-03777-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208912376&doi=10.1007%2fs00228-024-03777-4&partnerID=40&md5=2af7b5b3f51a992f8a77d383ec0b9d87","Article","Final","","Scopus","2-s2.0-85208912376"
"Albuquerque K.C.O.D.; Galucio N.C.D.R.; Ferreira G.G.; Quaresma A.C.S.; Vale V.V.; Bahia M.D.O.; Burbano R.M.R.; Molfetta F.A.D.; Percario S.; Dolabela M.F.","Albuquerque, Kelly Cristina Oliveira de (57193202316); Galucio, Natasha Costa da Rocha (57363538100); Ferreira, Gleison Gonçalves (58043962200); Quaresma, Ana Carolina Sousa (58044330000); Vale, Valdicley Vieira (56578335300); Bahia, Marcelo de Oliveira (8601682200); Burbano, Rommel Mario Rodriguez (35199598100); Molfetta, Fábio Alberto de (6507575626); Percario, Sandro (15843882800); Dolabela, Maria Fâni (6506784226)","57193202316; 57363538100; 58043962200; 58044330000; 56578335300; 8601682200; 35199598100; 6507575626; 15843882800; 6506784226","Study of Genotoxicity, Activities on Caspase 8 and on the Stabilization of the Topoisomerase Complex of Isoeleutherin and Analogues","2023","Molecules","28","4","1630","","","","2","10.3390/molecules28041630","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149233806&doi=10.3390%2fmolecules28041630&partnerID=40&md5=5c323cad40ca6d225bd0e35cbd08fac8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149233806"
"Souza L.L.; Cáceres C.V.B.L.; Sant’Ana M.S.P.; Penafort P.V.M.; Andrade B.A.B.; Pontes H.A.R.; Castro W.H.; Mesquita R.A.; Xavier-Júnior J.C.C.; Santos-Silva A.R.; Lopes M.A.; Soares C.D.; Robinson L.; van Heerden W.F.P.; Burbano R.M.R.; Assis-Mendonça G.R.; Vassallo J.; Sousa S.F.; Vargas P.A.; Fonseca F.P.","Souza, Lucas Lacerda de (57195731822); Cáceres, Cinthia Veronica Bardález López de (57212166307); Sant’Ana, Maria Sissa Pereira (57221750517); Penafort, Paulo Victor Mendes (57343633300); Andrade, Bruno Augusto Benevenuto de (45660922700); Pontes, Hélder Antônio Rebelo (16231013400); Castro, Wagner Henriques de (35749570800); Mesquita, Ricardo Alves (7005556627); Xavier-Júnior, José Cândido Caldeira (56019990800); Santos-Silva, Alan Roger (57209314505); Lopes, Márcio Ajudarte (7202369029); Soares, Ciro Dantas (56708122100); Robinson, Liam (57209506138); van Heerden, Willie F. P. (7003568460); Burbano, Rommel Mario Rodríguez (35199598100); Assis-Mendonça, Guilherme Rossi (57194418540); Vassallo, José (7005637352); Sousa, Silvia Ferreira de (37074216300); Vargas, Pablo Agustin (7005330448); Fonseca, Felipe Paiva (57574976000)","57195731822; 57212166307; 57221750517; 57343633300; 45660922700; 16231013400; 35749570800; 7005556627; 56019990800; 57209314505; 7202369029; 56708122100; 57209506138; 7003568460; 35199598100; 57194418540; 7005637352; 37074216300; 7005330448; 57574976000","Oral follicular lymphoma: a clinicopathologic and molecular study","2023","Journal of Hematopathology","16","4","","199","208","9","2","10.1007/s12308-023-00563-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175523083&doi=10.1007%2fs12308-023-00563-6&partnerID=40&md5=c8f0b3ebb70ccc8b62001372d450ec78","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85175523083"
"Morais-Perdigão A.L.; Rodrigues-Fernandes C.I.; Araújo G.R.; Soares C.D.; de Andrade B.A.B.; Martins M.D.; Vargas P.A.; Pontes H.A.R.; Pires F.R.; Burbano R.M.R.; Fonseca F.P.","Morais-Perdigão, Ana Luísa (57295961700); Rodrigues-Fernandes, Carla Isabelly (57201190300); Araújo, Gabriela Ribeiro (57296677900); Soares, Ciro Dantas (56708122100); de Andrade, Bruno Augusto Benevenuto (45660922700); Martins, Manoela Domingues (15073894300); Vargas, Pablo Agustin (7005330448); Pontes, Hélder Antônio Rebelo (16231013400); Pires, Fábio Ramôa (7004637769); Burbano, Rommel Mario Rodríguez (35199598100); Fonseca, Felipe Paiva (57574976000)","57295961700; 57201190300; 57296677900; 56708122100; 45660922700; 15073894300; 7005330448; 16231013400; 7004637769; 35199598100; 57574976000","CD30 Expression in Oral and Oropharyngeal Diffuse Large B Cell Lymphoma, not Otherwise Specified","2022","Head and Neck Pathology","16","2","","476","485","9","2","10.1007/s12105-021-01387-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117098403&doi=10.1007%2fs12105-021-01387-5&partnerID=40&md5=2168c9be2c51d268bcc680b0bbb68eb6","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85117098403"
"Calcagno D.Q.; Mota E.R.S.; Moreira F.C.; de Sousa S.B.M.; Burbano R.R.; Assumpção P.P.","Calcagno, Danielle Queiroz (14044644000); Mota, Elizangela Rodrigues da Silva (57205760250); Moreira, Fabiano Cordeiro (56114460900); de Sousa, Stefanie Braga Maia (57215024520); Burbano, Rommel Rodríguez (35199598100); Assumpção, Paulo Pimentel (9246684500)","14044644000; 57205760250; 56114460900; 57215024520; 35199598100; 9246684500","Role of PIWI-interacting RNA (piRNA) as epigenetic regulation","2019","Handbook of Nutrition, Diet, and Epigenetics","1","","","187","209","22","3","10.1007/978-3-319-55530-0_77","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079714574&doi=10.1007%2f978-3-319-55530-0_77&partnerID=40&md5=30f506b5ede0269141243bf8764a3a64","Book chapter","Final","","Scopus","2-s2.0-85079714574"
"Magalhães L.; Quintana L.G.; Lopes D.C.F.; Vidal A.F.; Pereira A.L.; D'Araujo Pinto L.C.; De Jesus Viana Pinheiro J.; Khayat A.S.; Goulart L.R.; Burbano R.; De Assumpção P.P.; Ribeiro-Dos-Santos Â.","Magalhães, Leandro (35311328500); Quintana, Luciana Gonçalves (36101678900); Lopes, Dielly Catrina Favacho (55542570500); Vidal, Amanda Ferreira (56727610700); Pereira, Adenilson Leão (55616230700); D'Araujo Pinto, Lara Carolina (57204452228); De Jesus Viana Pinheiro, João (37064377700); Khayat, André Salim (7006620024); Goulart, Luiz Ricardo (6602696284); Burbano, Rommel (35199598100); De Assumpção, Paulo Pimentel (9246684500); Ribeiro-Dos-Santos, Ândrea (8431947000)","35311328500; 36101678900; 55542570500; 56727610700; 55616230700; 57204452228; 37064377700; 7006620024; 6602696284; 35199598100; 9246684500; 8431947000","APC gene is modulated by hsa-miR-135b-5p in both diffuse and intestinal gastric cancer subtypes","2018","BMC Cancer","18","1","1055","","","","30","10.1186/s12885-018-4980-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055652639&doi=10.1186%2fs12885-018-4980-7&partnerID=40&md5=dec4f41c4d194c732423e8757d81bdd6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85055652639"
