"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Cavalcante M.G.; Bastos C.E.M.C.; Nagamachi C.Y.; Pieczarka J.C.; Vicari M.R.; Noronha R.C.R.","Cavalcante, Manoella Gemaque (57202301395); Bastos, Carlos Eduardo Matos Carvalho (57202308668); Nagamachi, Cleusa Yoshiko (57201041892); Pieczarka, Julio Cesar (7003386889); Vicari, Marcelo Ricardo (6603461627); Noronha, Renata Coelho Rodrigues (8528389300)","57202301395; 57202308668; 57201041892; 7003386889; 6603461627; 8528389300","Physical mapping of repetitive DNA suggests 2n reduction in Amazon turtles Podocnemis (Testudines: Podocnemididae)","2018","PLoS ONE","13","5","e0197536","","","","23","10.1371/journal.pone.0197536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047823169&doi=10.1371%2fjournal.pone.0197536&partnerID=40&md5=70d2c4782d56eeebc882abf1d53d2df8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85047823169"
"Ribeiro de Almeida B.R.; Souza L.F.; Alves T.A.; Cardoso A.L.; Oliveira J.A.d.; Ribas T.F.A.; Dos Santos C.E.V.; Santos do Nascimento L.A.; Sousa L.M.; da Cunha Sampaio M.I.; Martins C.; Nagamachi C.Y.; Pieczarka J.C.; Noronha R.C.R.","Ribeiro de Almeida, Bruno Rafael (58941985100); Souza, Luciano Farias (57214883746); Alves, Thyana Ayres (58941796600); Cardoso, Adauto Lima (48260939600); Oliveira, Juliana Amorim de (57215763903); Ribas, Talita Fernanda Augusto (55967600300); Dos Santos, Carlos Eduardo Vasconcelos (58106912700); Santos do Nascimento, Luı́s Adriano (57193903787); Sousa, Leandro Melo (16234940000); da Cunha Sampaio, Maria Iracilda (6507640401); Martins, Cesar (7201722502); Nagamachi, Cleusa Yoshiko (57201041892); Pieczarka, Julio Cesar (7003386889); Noronha, Renata Coelho Rodrigues (8528389300)","58941985100; 57214883746; 58941796600; 48260939600; 57215763903; 55967600300; 58106912700; 57193903787; 16234940000; 6507640401; 7201722502; 57201041892; 7003386889; 8528389300","Chromosomal organization of multigene families and meiotic analysis in species of Loricariidae (Siluriformes) from Brazilian Amazon, with description of a new cytotype for genus Spatuloricaria","2023","Biology Open","12","11","bio060029","","","","3","10.1242/bio.060029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187953010&doi=10.1242%2fbio.060029&partnerID=40&md5=6f50be668d49f431f3e823770b621919","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85187953010"
"Dias K.K.B.; Cardoso A.L.; da Costa A.A.F.; Passos M.F.; Costa C.E.F.D.; Rocha Filho G.N.D.; Andrade E.H.D.A.; Luque R.; Nascimento L.A.S.D.; Noronha R.C.R.","Dias, Kaio Kelvin Barros (58094875200); Cardoso, Adauto Lima (48260939600); da Costa, Ana Alice Farias (57200179297); Passos, Marcele Fonseca (37561944900); Costa, Carlos Emmerson Ferreira da (25721862100); Rocha Filho, Geraldo Narciso da (57214990696); Andrade, Eloísa Helena de Aguiar (7006101264); Luque, Rafael (26643003700); Nascimento, Luís Adriano Santos do (57193903787); Noronha, Renata Coelho Rodrigues (8528389300)","58094875200; 48260939600; 57200179297; 37561944900; 25721862100; 57214990696; 7006101264; 26643003700; 57193903787; 8528389300","Biological activities from andiroba (Carapa guianensis Aublet.) and its biotechnological applications: A systematic review","2023","Arabian Journal of Chemistry","16","4","104629","","","","30","10.1016/j.arabjc.2023.104629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147606239&doi=10.1016%2fj.arabjc.2023.104629&partnerID=40&md5=1336549924c21dbae8dee98bd391552e","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147606239"
"Neves S.C.D.; Noronha R.C.R.; Monreal A.C.D.; do Nascimento L.A.S.; Cardoso A.L.; Flavia dos SantosTavares; Tura B.B.; Gomes R.D.S.; Kassuya C.A.L.; Nunes V.K.; Salvador M.J.; Oliveira R.J.","Neves, Silvia Cordeiro das (57200595744); Noronha, Renata Coelho Rodrigues (8528389300); Monreal, Antonio Carlos Duenhas (55954095500); do Nascimento, Luís Adriano Santos (57193903787); Cardoso, Adauto Lima (48260939600); Flávia dos SantosTavares (58825068900); Tura, Bethânia Borges (57224921451); Gomes, Roberto da Silva (36902845800); Kassuya, Candida Aparecida Leite (8387904500); Nunes, Viktor Krejci (57218916727); Salvador, Marcos José (57550715400); Oliveira, Rodrigo Juliano (15123151700)","57200595744; 8528389300; 55954095500; 57193903787; 48260939600; 58825068900; 57224921451; 36902845800; 8387904500; 57218916727; 57550715400; 15123151700","Absence of adverse effects of Blutaparon portulacoides (A.St.-Hil.) Mears in mice exposed during pregnancy","2024","South African Journal of Botany","166","","","52","59","7","1","10.1016/j.sajb.2024.01.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182798131&doi=10.1016%2fj.sajb.2024.01.017&partnerID=40&md5=310b6fcde6a10b494c9f5d2d4ec5807f","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85182798131"
"Cardoso A.L.; Moreira C.D.N.; Nascimento Y.J.D.C.D.; Frade L.F.D.S.; Noronha R.C.R.; Amado L.L.; Martins C.","Cardoso, Adauto Lima (48260939600); Moreira, Camila Do Nascimento (57214597033); Nascimento, Yure Jefferson Da Cruz Do (59553104100); Frade, Luan Felipe Da Silva (58106879000); Noronha, Renata Coelho Rodrigues (8528389300); Amado, Lílian Lund (12759849000); Martins, Cesar (7201722502)","48260939600; 57214597033; 59553104100; 58106879000; 8528389300; 12759849000; 7201722502","Genomic and cellular contributions to establish the fish Hyphessobrycon heterorhabdus as an Amazonian model for ecotoxicology","2025","Environmental Toxicology and Chemistry","44","1","","146","158","12","1","10.1093/etojnl/vgae014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208673183&doi=10.1093%2fetojnl%2fvgae014&partnerID=40&md5=430bfc0e69e45f4ffa68ffe7ddf60b06","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85208673183"
"Noronha R.C.R.; Almeida B.R.R.; Chagas M.C.S.; Tavares F.S.; Cardoso A.L.; Bastos C.E.M.C.; Silva N.K.N.; Klautau A.G.C.M.; Luna F.O.; Attademo F.L.N.; Lima D.S.; Sabioni L.A.; Sampaio M.I.C.; Oliveira J.M.; Nascimento L.A.S.D.; Martins C.; Vicari M.R.; Nagamachi C.Y.; Pieczarka J.C.","Noronha, Renata C. R. (8528389300); Almeida, Bruno R. R. (57194060519); Chagas, Monique C. S. (57851634000); Tavares, Flávia S. (58076765700); Cardoso, Adauto L. (48260939600); Bastos, Carlos E. M. C. (57202308668); Silva, Natalia K. N. (57851419800); Klautau, Alex G. C. M. (57188737557); Luna, Fábia O. (55274089500); Attademo, Fernanda L. N. (35101287900); Lima, Danielle S. (55016572700); Sabioni, Luiz A. (57212504892); Sampaio, Maria I. C. (55023857300); Oliveira, Jairo Moura (57223043598); Nascimento, Luís Adriano Santos do (57193903787); Martins, Cesar (7201722502); Vicari, Marcelo R. (6603461627); Nagamachi, Cleusa Y. (57201041892); Pieczarka, Julio C. (7003386889)","8528389300; 57194060519; 57851634000; 58076765700; 48260939600; 57202308668; 57851419800; 57188737557; 55274089500; 35101287900; 55016572700; 57212504892; 55023857300; 57223043598; 57193903787; 7201722502; 6603461627; 57201041892; 7003386889","Karyotypes of Manatees: New Insights into Hybrid Formation (Trichechus inunguis × Trichechus m. manatus) in the Amazon Estuary","2022","Genes","13","7","1263","","","","10","10.3390/genes13071263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136298256&doi=10.3390%2fgenes13071263&partnerID=40&md5=ce90e7149f50640c39f9ae3dc3db4c28","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136298256"
"Noronha R.C.R.; Nagamachi C.Y.; Pieczarka J.C.; Barros R.M.D.S.; Marques-Aguiar S.; Assis M.D.F.L.D.","Noronha, Renata C. Rodrigues (8528389300); Nagamachi, Cleusa Y. (57201041892); Pieczarka, Julio C. (7003386889); Barros, Regina M. De Souza (57209874607); Marques-Aguiar, Suely (11339242900); Assis, Maria De Fátima Lima De (7004141145)","8528389300; 57201041892; 7003386889; 57209874607; 11339242900; 7004141145","Meiotic analyses of the sex chromosomes in Carolliinae-Phyllostomidae (Chiroptera): NOR separates the XY1Y2 into two independent parts","2004","Caryologia","57","1","","1","9","8","11","10.1080/00087114.2004.10589365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949752917&doi=10.1080%2f00087114.2004.10589365&partnerID=40&md5=6054005ad4917c5c1babec7caa27bf59","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-77949752917"
"Tavares F.S.; Oliveira da Silva W.; Ferguson-Smith M.A.; Klautau A.G.C.M.; Oliveira J.M.; Rodrigues A.L.F.; Melo-Santos G.; Pieczarka J.C.; Nagamachi C.Y.; Noronha R.C.R.","Tavares, Flávia dos Santos (58076765700); Oliveira da Silva, Willam (57196034808); Ferguson-Smith, Malcolm Andrew (36062762800); Klautau, Alex Garcia Cavalleiro de Macedo (57188737557); Oliveira, Jairo Moura (57223043598); Rodrigues, Angélica Lúcia Figueiredo (57091120600); Melo-Santos, Gabriel (57191897503); Pieczarka, Julio Cesar (7003386889); Nagamachi, Cleusa Yoshiko (57201041892); Noronha, Renata Coelho Rodrigues (8528389300)","58076765700; 57196034808; 36062762800; 57188737557; 57223043598; 57091120600; 57191897503; 7003386889; 57201041892; 8528389300","Ancestral chromosomal signatures of Paenungulata (Afroteria) reveal the karyotype of Amazonian manatee (Trichechus inunguis, Sirenia: Trichechidae) as the oldest among American manatees","2023","BMC Genomics","24","1","38","","","","1","10.1186/s12864-023-09129-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146792187&doi=10.1186%2fs12864-023-09129-3&partnerID=40&md5=1d4f095234813a870ad634c3271f7c2c","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85146792187"
"Pety A.M.; Cardoso A.L.; Nagamachi C.Y.; Pieczarka J.C.; De Sousa L.M.; Noronha R.C.R.","Pety, Ananda Marques (57202402392); Cardoso, Adauto Lima (48260939600); Nagamachi, Cleusa Yoshiko (57201041892); Pieczarka, Julio Cesar (7003386889); De Sousa, Leandro Melo (16234940000); Noronha, Renata Coelho Rodrigues (8528389300)","57202402392; 48260939600; 57201041892; 7003386889; 16234940000; 8528389300","In situ localization of ribosomal sites in peckoltia and ancistomus (Loricariidae: Hypostominae) from the Amazon Basin","2018","Zebrafish","15","3","","263","269","6","12","10.1089/zeb.2017.1523","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048244119&doi=10.1089%2fzeb.2017.1523&partnerID=40&md5=ff1f3c535cd9a92241f527b92ae499ec","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85048244119"
"Vasconcelos A.A.; Len T.; de Oliveira A.D.N.; Costa A.A.F.D.; Souza A.R.D.S.; Costa C.E.F.D.; Luque R.; Rocha Filho G.N.D.; Noronha R.C.R.; Nascimento L.A.S.D.","Vasconcelos, Arthur Abinader (57194348371); Len, Thomas (57192869569); de Oliveira, Alex de Nazaré (55510757000); Costa, Ana Alice Farias da (57200179297); Souza, Allan Rodrigo da Silva (58101316000); Costa, Carlos Emmerson Ferreira da (25721862100); Luque, Rafael (26643003700); Rocha Filho, Geraldo Narciso da (57214990696); Noronha, Renata Coelho Rodrigues (8528389300); Nascimento, Luís Adriano Santos do (57193903787)","57194348371; 57192869569; 55510757000; 57200179297; 58101316000; 25721862100; 26643003700; 57214990696; 8528389300; 57193903787","Zeolites: A Theoretical and Practical Approach with Uses in (Bio)Chemical Processes","2023","Applied Sciences (Switzerland)","13","3","1897","","","","76","10.3390/app13031897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147970436&doi=10.3390%2fapp13031897&partnerID=40&md5=6bb0a72b712c74979bd2ff57470bbc45","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147970436"
"Noronha R.C.R.; Nagamachi C.Y.; O'Brien P.C.M.; Ferguson-Smith M.A.; Pieczarka J.C.","Noronha, R.C.R. (8528389300); Nagamachi, C.Y. (57201041892); O'Brien, P.C.M. (8737407900); Ferguson-Smith, M.A. (36062762800); Pieczarka, J.C. (7003386889)","8528389300; 57201041892; 8737407900; 36062762800; 7003386889","Neo-XY body: An analysis of XY1Y2 meiotic behavior in Carollia (Chiroptera, Phyllostomidae) by chromosome painting","2009","Cytogenetic and Genome Research","124","1","","37","43","6","26","10.1159/000200086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349086762&doi=10.1159%2f000200086&partnerID=40&md5=7ed5a0c2130eb3ceaecd5d2caa5b2ebc","Article","Final","","Scopus","2-s2.0-65349086762"
"Vasconcelos A.A.; Gatti L.C.P.; de Mescouto V.A.; de Oliveira A.D.N.; Melchiorre M.; Noronha R.C.R.; Luque R.; Esposito R.; Nascimento L.A.S.D.","Vasconcelos, Arthur Abinader (57194348371); Gatti, Larissa Carla Pinheiro (59478392400); de Mescouto, Vanessa Albuquerque (57205249737); de Oliveira, Alex de Nazaré (55510757000); Melchiorre, Massimo (57205755281); Noronha, Renata Coelho Rodrigues (8528389300); Luque, Rafael (26643003700); Esposito, Roberto (56735685500); Nascimento, Luís Adriano Santos do (57193903787)","57194348371; 59478392400; 57205249737; 55510757000; 57205755281; 8528389300; 26643003700; 56735685500; 57193903787","Mechanochemistry in Waste Valorization: Advances in the Synthesis of Catalysts, Polymers, and Functional Materials","2025","Catalysts","15","9","897","","","","4","10.3390/catal15090897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017010177&doi=10.3390%2fcatal15090897&partnerID=40&md5=e97b0fd79a0411cf8728f19f71293c0e","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105017010177"
"Carvalho V.S.; Rissino J.D.; Nagamachi C.Y.; Pieczarka J.C.; Noronha R.C.R.","Carvalho, Vinícius S. (57221955590); Rissino, Jorge D. (6507105839); Nagamachi, Cleusa Y. (57201041892); Pieczarka, Julio C. (7003386889); Noronha, Renata C.R. (8528389300)","57221955590; 6507105839; 57201041892; 7003386889; 8528389300","Isolation and establishment of skin-derived and mesenchymal cells from south American bat Artibeus planirostris (Chiroptera – Phyllostomidae)","2021","Tissue and Cell","71","","101507","","","","2","10.1016/j.tice.2021.101507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100715145&doi=10.1016%2fj.tice.2021.101507&partnerID=40&md5=b89746ffcd6121dceb16c6cf38ee7e3a","Article","Final","","Scopus","2-s2.0-85100715145"
"Oliveira D.T.D.; Mescouto V.A.D.; Paiva R.D.J.; Silva S.R.F.D.; Santos L.A.B.; Serra G.M.; Xavier L.P.; Noronha R.C.R.; Nascimento L.A.S.D.","Oliveira, Deborah Terra de (57196846760); Mescouto, Vanessa Albuquerque de (57205249737); Paiva, Rutiléia de Jesus (58631482000); Silva, Sara Roberta Ferreira da (59256076000); Santos, Luiz Augusto Barbosa (59256076100); Serra, Gustavo Marques (57221773535); Xavier, Luciana Pereira (57199159347); Noronha, Renata Coelho Rodrigues (8528389300); Nascimento, Luís Adriano Santos do (57193903787)","57196846760; 57205249737; 58631482000; 59256076000; 59256076100; 57221773535; 57199159347; 8528389300; 57193903787","Use of Residual Lignocellulosic Biomass and Algal Biomass to Produce Biofuels","2024","International Journal of Molecular Sciences","25","15","8299","","","","14","10.3390/ijms25158299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200972798&doi=10.3390%2fijms25158299&partnerID=40&md5=b97d2c7e02126d692dc1c51f80425341","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85200972798"
"Rezende G.C.D.; Noronha R.C.R.; Ortiz H.C.; do Nascimento L.A.S.; das Neves S.C.; Ventura Said Y.L.; Cardoso A.L.; de Mescouto V.A.; Vilela M.L.B.; do Nascimento V.A.; Coelho H.R.S.; Leite Kassuya C.A.; Pedroso T.F.; Salvador M.J.; Oliveira R.J.","Rezende, Giovana Corbucci Danti (58351480300); Noronha, Renata Coelho Rodrigues (8528389300); Ortiz, Hudman Cunha (57193601932); do Nascimento, Luís Adriano Santos (57193903787); das Neves, Silvia Cordeiro (57200595744); Ventura Said, Yasmin Lany (57215591021); Cardoso, Adauto Lima (48260939600); de Mescouto, Vanessa Albuquerque (57205249737); Vilela, Marcelo Luiz Brandão (57437873700); do Nascimento, Valter Aragão (8834122600); Coelho, Henrique Rodrigues Scherer (57189596094); Leite Kassuya, Candida Aparecida (8387904500); Pedroso, Taise Fonseca (56274562600); Salvador, Marcos José (57550715400); Oliveira, Rodrigo Juliano (15123151700)","58351480300; 8528389300; 57193601932; 57193903787; 57200595744; 57215591021; 48260939600; 57205249737; 57437873700; 8834122600; 57189596094; 8387904500; 56274562600; 57550715400; 15123151700","Absence of maternal-fetal adverse effects of Alternanthera littoralis P. Beauv. following treatment during pregnancy in mice","2023","Journal of Toxicology and Environmental Health - Part A: Current Issues","86","16","","543","556","13","5","10.1080/15287394.2023.2223624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163026298&doi=10.1080%2f15287394.2023.2223624&partnerID=40&md5=61cce11f777cebf7c8244743cac952f2","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85163026298"
"Noronha R.C.R.; de Almeida B.R.R.; da Costa M.J.R.; Nagamachi C.Y.; Martins C.; Pieczarka J.C.","Noronha, Renata Coelho Rodrigues (8528389300); de Almeida, Bruno Rafael Ribeiro (57209211646); da Costa, Marlyson Jeremias Rodrigues (57189709787); Nagamachi, Cleusa Yoshiko (57201041892); Martins, Cesar (7201722502); Pieczarka, Julio Cesar (7003386889)","8528389300; 57209211646; 57189709787; 57201041892; 7201722502; 7003386889","Meiotic analyses show adaptations to maintenance of fertility in X1Y1X2Y2X3Y3X4Y4X5Y5 system of amazon frog Leptodactylus pentadactylus (Laurenti, 1768)","2020","Scientific Reports","10","1","16327","","","","12","10.1038/s41598-020-72867-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091774493&doi=10.1038%2fs41598-020-72867-x&partnerID=40&md5=72f846d5c237964136774dce63f12457","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85091774493"
"Da Costa M.J.R.; Do Amaral P.J.S.; Pieczarka J.C.; Sampaio M.I.; Rossi R.V.; Mendes-Oliveira A.C.; Noronha R.C.R.; Nagamachi C.Y.","Da Costa, Marlyson J. Rodrigues (57189709787); Do Amaral, Paulo J. Siqueira (57190118810); Pieczarka, Julio C. (7003386889); Sampaio, Maria I. (55023857300); Rossi, Rogério V. (57040451900); Mendes-Oliveira, Ana C. (54784960500); Noronha, Renata C. Rodrigues (8528389300); Nagamachi, Cleusa Y. (57201041892)","57189709787; 57190118810; 7003386889; 55023857300; 57040451900; 54784960500; 8528389300; 57201041892","Cryptic Species in Proechimys goeldii (Rodentia, Echimyidae)? A Case of Molecular and Chromosomal Differentiation in Allopatric Populations","2016","Cytogenetic and Genome Research","148","2-3","","199","210","11","20","10.1159/000446562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973573509&doi=10.1159%2f000446562&partnerID=40&md5=2fa4916bb8484d2a9b96a041a7102891","Article","Final","","Scopus","2-s2.0-84973573509"
"Cavalcante M.G.; Nagamachi C.Y.; Pieczarka J.C.; Noronha R.C.R.","Cavalcante, Manoella Gemaque (57202301395); Nagamachi, Cleusa Yoshiko (57201041892); Pieczarka, Julio Cesar (7003386889); Noronha, Renata Coelho Rodrigues (8528389300)","57202301395; 57201041892; 7003386889; 8528389300","Evolutionary insights in Amazonian turtles (Testudines, Podocnemididae): Co-location of 5S rDNA and U2 snRNA and wide distribution of Tc1/Mariner","2020","Biology Open","9","4","bio049817","","","","11","10.1242/BIO.049817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094125911&doi=10.1242%2fBIO.049817&partnerID=40&md5=38eda7ba11951ef6a1595fe71cfbbca6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85094125911"
"de Araújo R.E.F.; Nagamachi C.Y.; da Costa M.J.R.; Noronha R.C.R.; Rodrigues L.R.R.; Pieczarka J.C.","de Araújo, Ramon Everton Ferreira (57189710935); Nagamachi, Cleusa Yoshiko (57201041892); da Costa, Marlyson Jeremias Rodrigues (57189709787); Noronha, Renata Coelho Rodrigues (8528389300); Rodrigues, Luís Reginaldo Ribeiro (7202075638); Pieczarka, Julio César (7003386889)","57189710935; 57201041892; 57189709787; 8528389300; 7202075638; 7003386889","First description of multivalent ring structures in eutherian mammalian meiosis: new chromosomal characterization of Cormura brevirostris (Emballonuridae, Chiroptera)","2016","Genetica","144","4","","407","415","8","10","10.1007/s10709-016-9909-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974777162&doi=10.1007%2fs10709-016-9909-y&partnerID=40&md5=2724b39e58274a3220177af0f0c38b3c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84974777162"
"Welengane E.; Frade L.F.D.S.; Pinon L.B.S.; dos Santos C.E.V.; Cardoso A.L.; do Nascimento L.A.S.; Noronha R.C.R.","Welengane, Elias (57209711941); Frade, Luan Felipe da Silva (58106879000); Pinon, Luana Beatriz Sales (59895432700); dos Santos, Carlos Eduardo Vasconcelos (58106912700); Cardoso, Adauto Lima (48260939600); do Nascimento, Luís Adriano Santos (57193903787); Noronha, Renata Coelho Rodrigues (8528389300)","57209711941; 58106879000; 59895432700; 58106912700; 48260939600; 57193903787; 8528389300","DNA methylation in fish of the cichlid family: A systematic review","2025","Heliyon","11","10","e42626","","","","2","10.1016/j.heliyon.2025.e42626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004988248&doi=10.1016%2fj.heliyon.2025.e42626&partnerID=40&md5=fb5859583c4dcc627597db749045805f","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105004988248"
"Dos Santos C.E.V.; Almeida B.R.R.D.; Tavares F.D.S.; Frade L.F.D.S.; Cardoso A.L.; De Sá A.L.A.; Nagamachi C.Y.; De Sousa L.M.; Pieczarka J.C.; Noronha R.C.R.","Dos Santos, Carlos Eduardo Vasconcelos (58106912700); Almeida, Bruno Rafael Ribeiro De (57194060519); Tavares, Flávia Dos Santos (58076765700); Frade, Luan Felipe Da Silva (58106879000); Cardoso, Adauto Lima (48260939600); De Sá, André Luiz Alves (56452706100); Nagamachi, Cleusa Yoshiko (57201041892); De Sousa, Leandro Melo (16234940000); Pieczarka, Julio Cesar (7003386889); Noronha, Renata Coelho Rodrigues (8528389300)","58106912700; 57194060519; 58076765700; 58106879000; 48260939600; 56452706100; 57201041892; 16234940000; 7003386889; 8528389300","Chromosomal Mapping of the Histone Multigene Family and U2 snRNA in Hypancistrus Species (Siluriformes, Loricariidae) from the Brazilian Amazon","2023","Zebrafish","20","1","","28","36","8","4","10.1089/zeb.2022.0030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148306910&doi=10.1089%2fzeb.2022.0030&partnerID=40&md5=df98b9c277b15959fbdcb3187831aad2","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85148306910"
"Vilhena C.S.; da Silva R.A.; da Costa B.M.P.A.; Torres M.F.; de Mello V.J.; Noronha R.C.R.; do Rosário da Silva J.K.; Hamoy M.; Barbas L.A.L.; do Nascimento L.A.S.","Vilhena, Cecília Soares (57209071104); da Silva, Renan Amaral (57765116900); da Costa, Brenda Maria Pereira Alho (57221257671); Torres, Marcelo Ferreira (56254426400); de Mello, Vanessa Jóia (8311808800); Noronha, Renata Coelho Rodrigues (8528389300); do Rosário da Silva, Joyce Kelly (23026681100); Hamoy, Moisés (55932753300); Barbas, Luis André Luz (55992439400); do Nascimento, Luís Adriano Santos (57193903787)","57209071104; 57765116900; 57221257671; 56254426400; 8311808800; 8528389300; 23026681100; 55932753300; 55992439400; 57193903787","Cardiac response in tambaqui Colossoma macropomum anaesthetised with Piper divaricatum essential oil","2022","Fish Physiology and Biochemistry","48","5","","1413","1425","12","18","10.1007/s10695-022-01132-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139648960&doi=10.1007%2fs10695-022-01132-x&partnerID=40&md5=658d5291075aab10220eef524a1d1bb0","Article","Final","","Scopus","2-s2.0-85139648960"
"Almeida B.R.R.D.; Milhomem-Paixão S.S.R.; Noronha R.C.R.; Nagamachi C.Y.; da Costa M.J.R.; Pardal P.P.O.; Coelho J.S.; Pieczarka J.C.","Almeida, Bruno Rafael Ribeiro De (57194060519); Milhomem-Paixão, Susana Suely Rodrigues (15124782100); Noronha, Renata Coelho Rodrigues (8528389300); Nagamachi, Cleusa Yoshiko (57201041892); da Costa, Marlyson Jeremias Rodrigues (57189709787); Pardal, Pedro Pereira De Oliveira (56406375000); Coelho, Johne Souza (56594426000); Pieczarka, Julio Cesar (7003386889)","57194060519; 15124782100; 8528389300; 57201041892; 57189709787; 56406375000; 56594426000; 7003386889","Karyotype diversity and chromosomal organization of repetitive DNA in tityus obscurus (Scorpiones, Buthidae)","2017","BMC Genetics","18","1","35","","","","31","10.1186/s12863-017-0494-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018524316&doi=10.1186%2fs12863-017-0494-6&partnerID=40&md5=b25486efaf63f3e765080c4b0d23d43e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85018524316"
