"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Souza G.S.; Gomes B.D.; Saito C.A.; Da Silva Filho M.; Silveira L.C.L.","Souza, Givago S. (57560194800); Gomes, Bruno D. (15022279700); Saito, Cézar A. (7005050536); Da Silva Filho, Manoel (8783869800); Silveira, Luiz Carlos L. (35577484500)","57560194800; 15022279700; 7005050536; 8783869800; 35577484500","Spatial luminance contrast sensitivity measured with transient VEP: Comparison with psychophysics and evidence of multiple mechanisms","2007","Investigative Ophthalmology and Visual Science","48","7","","3396","3404","8","47","10.1167/iovs.07-0018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548078763&doi=10.1167%2fiovs.07-0018&partnerID=40&md5=fbe79658b7804d260f051e72b5cf485a","Article","Final","","Scopus","2-s2.0-34548078763"
"Bogéa Ribeiro L.; da Silva Filho M.","Bogéa Ribeiro, Louise (57742461000); da Silva Filho, Manoel (8783869800)","57742461000; 8783869800","Systematic Review on EEG Analysis to Diagnose and Treat Autism by Evaluating Functional Connectivity and Spectral Power","2023","Neuropsychiatric Disease and Treatment","19","","","415","424","9","36","10.2147/NDT.S394363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149036464&doi=10.2147%2fNDT.S394363&partnerID=40&md5=652ef00675c412d6990405cf8889d542","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149036464"
"Callegari B.; de Resende M.M.; da Silva Filho M.","Callegari, Bianca (55611756100); de Resende, Marília Maniglia (57183894400); da Silva Filho, Manoel (8783869800)","55611756100; 57183894400; 8783869800","Hand rest and wrist support are effective in preventing fatigue during prolonged typing","2018","Journal of Hand Therapy","31","1","","42","51","9","15","10.1016/j.jht.2016.11.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013392575&doi=10.1016%2fj.jht.2016.11.008&partnerID=40&md5=080ed3da28a3bc54f37dc9b9279e639a","Article","Final","","Scopus","2-s2.0-85013392575"
"Ribeiro L.B.; Zaferiou A.; Da Silva Filho M.","Ribeiro, Louise Bogéa (57210918633); Zaferiou, Antonia (55484674700); Da Silva Filho, Manoel (8783869800)","57210918633; 55484674700; 8783869800","Evaluation of Movement and Motor Skills for Early Diagnosis and Treatment of Autism Spectrum Disorder","2020","ACM International Conference Proceeding Series","","","","","","","1","10.1145/3401956.3404247","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123042311&doi=10.1145%2f3401956.3404247&partnerID=40&md5=eebecd413880393a6ee1ba2715337d8e","Conference paper","Final","","Scopus","2-s2.0-85123042311"
"Fonseca Arrifano G.D.P.; De Oliveira M.A.; Souza-Monteiro J.R.; Oliveira Paraense R.S.; Ribeiro-Dos-Santos A.; Dos Santos Vieira J.R.; Da Costa Silva A.L.; Da Silva Filho M.; De Matos Macchi B.; Do Nascimento J.L.M.; Rodriguez Burbano R.M.; Crespo-Lopez M.E.","Fonseca Arrifano, Gabriela De Paula (35309165900); De Oliveira, Marcus Augusto (56260324600); Souza-Monteiro, Jose Rogerio (56393002100); Oliveira Paraense, Ricardo S. (57200617328); Ribeiro-Dos-Santos, Andrea (8431947000); Dos Santos Vieira, Jose Ricardo (57200621999); Da Costa Silva, Artur Luiz (57200617825); Da Silva Filho, Manoel (8783869800); De Matos Macchi, Barbarella (24067354900); Do Nascimento, Jose Luiz Martins (7004473713); Rodriguez Burbano, Rommel Mario (35199598100); Crespo-Lopez, Maria Elena (8230111500)","35309165900; 56260324600; 56393002100; 57200617328; 8431947000; 57200621999; 57200617825; 8783869800; 24067354900; 7004473713; 35199598100; 8230111500","Role for apolipoprotein e in neurodegeneration and mercury intoxication","2018","Frontiers in Bioscience - Elite","10","1","","229","241","12","31","10.2741/e819","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041918962&doi=10.2741%2fe819&partnerID=40&md5=41db0e923046749e6370a7d30a84fc88","Article","Final","","Scopus","2-s2.0-85041918962"
"Mendes T.S.; de Almeida Sobrinho E.F.; Rosa A.A.M.; Anjos L.M.; Costa G.M.; de Silva Souza G.; Duarte Gomes B.; Saito C.A.; da Silva Filho M.; de Lima Silveira L.C.","Mendes, Thaís Sousa (55579739800); de Almeida Sobrinho, Edmundo Frota (9632343700); Rosa, Alexandre Antonio Marques (58699040600); Anjos, Laiza Medeiros (36641844100); Costa, Genilma Matos (35190289000); de Silva Souza, Givago (57560194800); Duarte Gomes, Bruno (15022279700); Saito, Cézar Akiyoshi (7005050536); da Silva Filho, Manoel (8783869800); de Lima Silveira, Luiz Carlos (35577484500)","55579739800; 9632343700; 58699040600; 36641844100; 35190289000; 57560194800; 15022279700; 7005050536; 8783869800; 35577484500","Dengue maculopathy: Visual electrophysiology and optical coherence tomography","2009","Documenta Ophthalmologica","119","2","","145","155","10","5","10.1007/s10633-009-9178-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349737722&doi=10.1007%2fs10633-009-9178-5&partnerID=40&md5=a72b888c4da2f73fd9a07c43e2e46b64","Article","Final","","Scopus","2-s2.0-70349737722"
"Dyer M.A.; Martins R.; Da Silva Filho M.; Muniz J.A.P.C.; Silveira L.C.L.; Cepko C.L.; Finlay B.L.","Dyer, Michael A. (7201700633); Martins, Rodrigo (8849482300); Da Silva Filho, Manoel (8783869800); Muniz, José Augusto P. C. (35586903900); Silveira, Luiz Carlos L. (35577484500); Cepko, Constance L. (10240780700); Finlay, Barbara L. (7102051208)","7201700633; 8849482300; 8783869800; 35586903900; 35577484500; 10240780700; 7102051208","Developmental sources of conservation and variation in the evolution of the primate eye","2009","Proceedings of the National Academy of Sciences of the United States of America","106","22","","8963","8968","5","62","10.1073/pnas.0901484106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67049117711&doi=10.1073%2fpnas.0901484106&partnerID=40&md5=83d6aa95d061b9afc9c7ddce3dac4fbf","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-67049117711"
"Jacob M.M.; Pangeni G.; Gomes B.D.; Souza G.S.; Filho M.D.S.; Silveira L.C.L.; Maguire J.; Parry N.R.A.; McKeefry D.J.; Kremers J.","Jacob, Mellina M. (56567388100); Pangeni, Gobinda (60276052200); Gomes, Bruno D. (15022279700); Souza, Givago S. (57560194800); Filho, Manoel Da Silva (8783869800); Silveira, Luiz Carlos L. (35577484500); Maguire, John (56110121300); Parry, Neil R. A. (7004381307); McKeefry, Declan J. (57203627473); Kremers, Jan (57203054867)","56567388100; 60276052200; 15022279700; 57560194800; 8783869800; 35577484500; 56110121300; 7004381307; 57203627473; 57203054867","The spatial properties of L- and M-cone inputs to electroretinograms that reflect different types of post-receptoral processing","2015","PLoS ONE","10","3","e0121218","","","","22","10.1371/journal.pone.0121218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925433509&doi=10.1371%2fjournal.pone.0121218&partnerID=40&md5=398878ff6ef8a705a0637c5b2ad4948e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84925433509"
"Silveira L.C.L.; Saito C.A.; Lee B.B.; Kremers J.; Da Silva Filho M.; Kilavik B.E.; Yamada E.S.; Perry V.H.","Silveira, Luiz Carlos L. (35577484500); Saito, Cézar A. (7005050536); Lee, Barry B. (7405436375); Kremers, Jan (57203054867); Da Silva Filho, Manoel (8783869800); Kilavik, Bjørg E. (6507023664); Yamada, Elizabeth S. (7202999208); Perry, V. Hugh (7101787946)","35577484500; 7005050536; 7405436375; 57203054867; 8783869800; 6507023664; 7202999208; 7101787946","Morphology and physiology of primate M- and P-cells","2004","Progress in Brain Research","144","","","21","46","25","77","10.1016/S0079-6123(03)14402-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345411824&doi=10.1016%2fS0079-6123%2803%2914402-0&partnerID=40&md5=60ba6851d79870db532d0f710983f817","Conference paper","Final","","Scopus","2-s2.0-0345411824"
"Kremers J.; Rodrigues A.R.; de Lima Silveira L.C.; da Silva Filho M.","Kremers, Jan (57203054867); Rodrigues, Anderson Raiol (12768766500); de Lima Silveira, Luiz Carlos (35577484500); da Silva Filho, Manoel (8783869800)","57203054867; 12768766500; 35577484500; 8783869800","Flicker ERGs representing chromaticity and luminance signals","2010","Investigative Ophthalmology and Visual Science","51","1","","577","587","10","45","10.1167/iovs.09-3899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749085850&doi=10.1167%2fiovs.09-3899&partnerID=40&md5=9983441d9eff7968b71c7cd362f328a4","Article","Final","","Scopus","2-s2.0-75749085850"
